"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"Erlotinib",217,0.0391749826198906,0.565987517244174,1.17074824609875,0.822211508132414,-0.126296117628032,0.15797801947943
"Rapamycin",201,0.28386634622868,4.43197242840411e-05,1.88319474605765,1.41655113052868,0.0608584342960597,0.198404682209497
"Sunitinib",221,0.37828511398053,6.28358964735121e-09,1.52679199132002,1.18949186585324,0.139509522677983,0.136988889048199
"PHA-665752",228,0.169520682831591,0.0103407075097328,0.854085160396398,0.600521809943781,0.00671372245446966,0.12651004986523
"MG-132",219,0.0549859627267969,0.418127588993251,1.52572405621545,1.22272420878486,-0.0878609435550091,0.18240242529299
"Paclitaxel",223,0.109959844794895,0.101464956360535,1.88456553301593,1.52266677853264,-0.0227078298503365,0.227479034877368
"Cyclopamine",218,0.318742991334466,1.54714358812585e-06,0.948290679294665,0.737328882592179,0.0856634918680271,0.190263020052283
"AZ628",222,0.509158398008217,5.60358747207759e-16,1.61236929993834,1.21602264030522,0.248549618429583,0.173144027446959
"Sorafenib",220,0.281383543224154,2.27825943788613e-05,1.20262077842367,0.877390133005583,0.0720449658825262,0.117386816888189
"Tozasertib",220,0.210958801814098,0.00165130854270928,1.91933542126872,1.56030777218042,0.0277782301765727,0.21264574836768
"Imatinib",228,0.293516422693636,6.5653188782144e-06,1.11661077273265,0.665786864277329,0.0659172788905356,0.130935856675595
"NVP-TAE684",226,0.123603311363212,0.063598945135628,1.60960055312996,1.24138458452588,-0.0152855162686778,0.169712842419209
"Crizotinib",227,0.240120094011455,0.000260847848210641,1.19515329644694,0.83617090168622,0.0339028077453818,0.160014611871339
"Saracatinib",228,0.0197669619946118,0.766571048761831,1.24275791571278,0.931563695640745,-0.0960191062577527,0.195800346161901
"S-Trityl-L-cysteine",222,0.262945177457165,7.31847370231672e-05,1.52418727495342,1.16827786735365,-0.00597875373476864,0.243827362475775
"Z-LLNle-CHO",222,0.382993310480749,3.61756457820768e-09,1.17745555842795,0.899242860898546,0.107849560684339,0.211377769836007
