"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"Erlotinib",217,0.319652734346398,1.52194144068365e-06,1.06400801800683,0.721775270589211,0.0697164173029858,0.143574743720586
"Rapamycin",201,0.353240962117057,2.69509756131523e-07,1.83598767490957,1.36943280811474,0.107352243785604,0.193431163687962
"Sunitinib",221,0.518740835507734,1.27072401944211e-16,1.41704333241363,1.08403947536096,0.258770690112563,0.127141871940703
"PHA-665752",228,0.306013364582657,2.49235663586008e-06,0.82167123625226,0.571482583267244,0.0806767330960793,0.121708787239499
"MG-132",219,0.259425236766027,0.000102804115637302,1.41673016038632,1.11851575022472,0.0620154683896424,0.16937205400116
"Paclitaxel",223,0.295871668148605,6.97294438187828e-06,1.79826331322341,1.43871537974361,0.0688156650130133,0.217061808560617
"Cyclopamine",218,0.410569986552663,2.83660160680187e-10,0.907735942357662,0.722532932154514,0.162196518189013,0.182126204099606
"AZ628",222,0.581304301047607,1.83068521448439e-21,1.57085439383891,1.17108711066112,0.285258508527404,0.168685955687956
"Sorafenib",220,0.278379585223265,2.80668351105185e-05,1.20239304945732,0.888053969591783,0.0723963688126572,0.117364588452632
"Tozasertib",220,0.421863819472315,6.62465502700024e-11,1.78452322215288,1.45254472579786,0.159557525761698,0.197709723818552
"Imatinib",228,0.50948736869611,1.8331634815652e-16,1.02907516800672,0.606173669681564,0.20662975437162,0.120671268804607
"NVP-TAE684",226,0.349378856782644,6.88518279636373e-08,1.51344290532643,1.16968777511224,0.102397509011323,0.159574185534835
"Crizotinib",227,0.453941152557506,6.12686421889752e-13,1.1039101505833,0.769330052726126,0.175783990297884,0.147798407795514
"Saracatinib",228,0.299124031631487,4.27488566800116e-06,1.14428634673269,0.867851180559876,0.0707887030380937,0.180285846475654
"S-Trityl-L-cysteine",222,0.340765766567992,1.93719663015101e-07,1.45632800982902,1.11313242030266,0.0816028011202081,0.232971776743811
"Z-LLNle-CHO",222,0.424593048834641,3.95394215874136e-11,1.15711071273679,0.860477233975116,0.138413522764873,0.207725446757593
"Dasatinib",218,0.499526742210047,3.68164566193255e-15,2.14378150937621,1.60210266371487,0.213454698993241,0.188491070105884
"GNF-2",222,0.40117555158839,5.42455582807256e-10,0.863669762834814,0.561435412261981,0.133384108559923,0.137275739003063
"CGP-60474",222,0.346669709251992,1.14905333491571e-07,1.13669786433438,0.821295195662526,0.0996152166292449,0.184961070451698
"CGP-082996",222,0.457651678239489,6.84116481110357e-13,0.972162947175647,0.808837653543923,0.20300321423505,0.193642142210626
"A-770041",222,0.355287915065402,5.25700561950912e-08,1.66495227630487,1.30149078524372,0.113884175483817,0.186355423255503
"WH-4-023",219,0.344932023693674,1.63272434918434e-07,2.01136982487762,1.42390294448863,0.0889377163481204,0.183191639406486
"WZ-1-84",222,0.363078393440749,2.54057995831067e-08,0.937219500630939,0.700590279180373,0.120406706475156,0.151207554126877
"BI-2536",222,0.324094664189779,7.99434296616067e-07,1.55653715368701,1.22817542440367,0.0768632137423717,0.225885555262785
"BMS-536924",607,0.33045635965499,6.22904765834577e-17,1.12131644991202,0.905535804594865,0.0988782725195458,0.186642195849427
"BMS-509744",223,0.307502621772487,2.86762464672602e-06,1.06909413468914,0.869131003030688,0.0906918880734014,0.195649127267452
"CMK",222,0.408916622634229,2.33394857258388e-10,1.15509133677788,0.956210484635619,0.163520641782707,0.181200575651122
"Pyrimethamine",221,0.162812332663218,0.0153996314271808,1.37485480217407,1.13690084137773,0.0195512540161873,0.2106500599955
"JW-7-52-1",219,0.283764716341589,2.01460874604494e-05,1.7757862196792,1.40568899970797,0.0707948613783129,0.198433019528473
"A-443654",222,0.201461451518759,0.00256349265657456,1.41731560783738,1.05922955278594,0.0218932465858305,0.188312078803663
"GW843682X",221,0.307033183107438,3.29799477023462e-06,1.76284233832907,1.35933961282255,0.0640487312558345,0.223705051735826
"Entinostat",218,0.246075817165056,0.000243543470456152,1.35976525094405,1.0541943863552,0.0454783415403779,0.188980224383832
"Parthenolide",219,0.331649396821483,5.09348299776619e-07,1.14266433474181,0.964747067895165,0.109221735626179,0.186497002153884
"GSK319347A",220,0.37856914227166,6.61457659030935e-09,0.573313208455913,0.450547854076341,0.142098428756506,0.17299238810472
"TGX221",219,0.461931560153292,5.65013257089082e-13,0.982626325267662,0.728619272028503,0.176604035879309,0.14749392016924
"Bortezomib",218,0.313686149395526,2.30467527140498e-06,1.48716271025493,1.12550979564917,0.0922476144191463,0.173532675738029
"XMD8-85",218,0.498924869655025,4.01874689580393e-15,1.0254983589976,0.814751503953005,0.240810956042898,0.16035355693805
"Seliciclib",218,0.256083779394689,0.000131708074954888,0.924702352617845,0.765449853556974,0.057930803462746,0.216450716475995
"Salubrinal",219,0.413641059637026,1.84076699182759e-10,0.962612237837553,0.781353535594276,0.170095581334267,0.180438110353307
"Lapatinib",218,0.357746324417896,5.55526164163812e-08,1.01455749884413,0.665255761225514,0.105920786479282,0.126050417414339
"GSK269962A",607,0.437794752124753,8.18769488612844e-30,1.25442183584883,0.972433000311714,0.190211049921863,0.131503922651463
"Doxorubicin",620,0.513207994078808,5.91339870952214e-43,1.1780095763283,0.915216180429677,0.246319460369646,0.142122425086926
"Etoposide",574,0.438620137326079,2.17716529712771e-28,1.79810507904452,1.44824327535405,0.171049340356832,0.183240793890155
"Gemcitabine",619,0.497743153995589,4.62978747165834e-40,1.3242643571788,1.00637858574122,0.218897849115382,0.136293827593373
"Mitomycin-C",568,0.350109137897167,8.01787583170744e-18,1.47182881226716,1.18948484521524,0.111772511463246,0.151774593903371
"Vinorelbine",575,0.415462925809911,2.11187526426553e-25,1.55040468574711,1.20815333722257,0.139101908725564,0.180223912858922
"NSC-87877",574,0.272158968179127,3.3152898350604e-11,0.776839206435195,0.578763278431079,0.0652982795781936,0.146962441987517
"Bicalutamide",618,0.2342275177691,3.78815024237736e-09,0.823251120775303,0.593633955288432,0.0443081857396919,0.135064550476471
"QS11",570,0.368805547239186,8.32655149507742e-20,1.30604006777018,1.09340260257739,0.132358790053698,0.184280101078652
"CP466722",587,0.497204967322457,5.57244870722187e-38,1.09749892268067,0.847393774960393,0.245253059781921,0.141924705563256
"Midostaurin",576,0.411235364646444,6.49965853084461e-25,1.18715929837865,0.957339752883233,0.158446790906479,0.169640230688137
"CHIR-99021",621,0.410040753995409,1.40059101929714e-26,1.00828340893805,0.824898664986908,0.16362765366907,0.174311797459955
"Ponatinib",573,0.535929580147321,6.47396382561957e-44,1.42853731698261,1.07364175710849,0.247967271373436,0.125760192536388
"AZD6482",620,0.375812493815964,3.12107452108773e-22,1.19075267626543,0.921538771415606,0.133987655646859,0.135858585109799
"JNK-9L",574,0.338659988276982,7.19159224086775e-17,1.00199090284294,0.711568644268073,0.0931457864333249,0.118958670372259
"PF-562271",563,0.392924603367119,3.16287056525945e-22,0.99616889944536,0.800500670555889,0.143579039927948,0.148426896866959
"HG6-64-1",573,0.489856807487776,6.45432435027974e-36,1.4925192920638,1.17471579985087,0.22824074887335,0.147657946903759
"JQ1",620,0.480572597791242,3.82093231295362e-37,1.09068692927804,0.764420538515263,0.202543735835714,0.151706503620169
"JQ12",573,0.315284835808046,1.08732579048172e-14,1.55152911375277,1.26390354157222,0.0963375247056641,0.18138267867703
"DMOG",572,0.511273565534375,2.03976581780175e-39,1.25885929583177,0.996514418178787,0.248711485744198,0.14885757028681
