"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"Erlotinib",217,0.0159798374589081,0.814943781981515,1.30043320375814,0.804111926559619,-0.389637914894868,0.175477403173213
"Rapamycin",201,0.0378121347878766,0.594084275738536,2.01949185382011,1.45114149635827,-0.080002612730782,0.212764314641722
"Sunitinib",221,0.39094360170903,1.74265288323112e-09,1.51808538356427,1.17327537009516,0.149295520361214,0.136207703051273
"PHA-665752",228,0.338300300961636,1.64693221034134e-07,0.818391499680373,0.574625092492886,0.0880011238728325,0.121222981307615
"MG-132",219,0.141939886520267,0.0358047988731166,1.45378223185068,1.17164069851296,0.0123112422632008,0.173801680492069
"Paclitaxel",223,0.271504679192325,3.97214245173992e-05,1.80818142955167,1.47314173676432,0.0585156567507296,0.218258988223848
"Cyclopamine",218,0.27144193740722,4.88077666157212e-05,0.96144083831829,0.760453431649,0.0601290471839351,0.192901439921456
"AZ628",222,0.579499806431496,2.59914238841112e-21,1.53376210418134,1.16527959296712,0.318614106856229,0.164702805910305
"Sorafenib",220,0.199165131166499,0.00300671951231301,1.22502951212057,0.920699450728044,0.0371411453449214,0.11957411480152
"Tozasertib",220,0.385962671931772,3.15634884751986e-09,1.8050181514785,1.4623253069626,0.140142008138573,0.199980384556585
"Imatinib",228,0.471468296423266,5.09806177733522e-14,1.04896009224601,0.630591852506368,0.175672775938397,0.123003012016997
"NVP-TAE684",226,0.17119973774356,0.00992332794607121,1.76795115057745,1.25734104337177,-0.224877022006151,0.186408991000504
"Crizotinib",227,0.383626937749143,2.25447707271337e-09,1.1392546673979,0.797994753681868,0.122160284173891,0.152530553166892
"Saracatinib",228,0.319590527665198,8.26236830596368e-07,1.13477766916081,0.862100518665756,0.0861674763117803,0.178787724969787
"S-Trityl-L-cysteine",222,0.329318253423261,5.17366175536763e-07,1.46247252817668,1.15527618173289,0.0738366755467471,0.233954727938204
"Z-LLNle-CHO",222,0.352253352974725,6.94184476070064e-08,1.19029605872549,0.901879384839385,0.0882851337056749,0.2136829067875
"Dasatinib",218,0.426309358541584,4.8777072081759e-11,2.21901972128642,1.66507981916282,0.157276657820063,0.19510635763112
"GNF-2",222,0.325356921129784,7.20175350932029e-07,0.886192563707556,0.580008282729503,0.0875954946914375,0.140855619030443
"CGP-60474",222,0.0562100677685211,0.404595299656665,7.08538160608651,1.30326065137293,-33.9836041170965,1.15291829741225
"CGP-082996",222,0.442664238050638,4.54475860935341e-12,0.985395796999271,0.808886026442496,0.181158486887418,0.196277952796539
"A-770041",222,0.233909217147494,0.000440791770003957,1.73471218810745,1.34600106565088,0.0380737573686021,0.194163537683317
"WH-4-023",219,0.352856087105808,8.0728403888774e-08,2.00049906143726,1.44895994364091,0.098759061719794,0.182201551481527
"WZ-1-84",222,0.176957430709181,0.00837456470964671,0.997511187025643,0.743372361337872,0.00317520359856027,0.160934793506542
"BI-2536",222,0.258228253004204,9.94172811549672e-05,1.58875883105484,1.25833180199889,0.0382481514386557,0.230561583372033
"BMS-536924",607,0.264917591865814,3.30547919382674e-11,1.14056072324842,0.924044480496759,0.0676823660854291,0.189845389232807
"BMS-509744",223,0.22365509162226,0.000768700570940142,1.14993754373616,0.912226842464202,-0.0520289188840459,0.210443841701063
"CMK",222,0.272178649696407,4.11419933206349e-05,1.22641757802308,1.01126906966836,0.0594416356226726,0.192389609419407
"Pyrimethamine",221,-0.0363026160970143,0.591410104880683,1.41656101016198,1.1891717392307,-0.0408347740496389,0.217040127660061
"JW-7-52-1",219,0.099960458887063,0.140344427912821,1.85558256332959,1.47920905165367,-0.0145905328085054,0.207349762570177
"A-443654",222,0.150207869502013,0.0252128569586534,1.43007541627219,1.08894914520452,0.00420257239867072,0.190007414717702
"GW843682X",221,0.371481282501775,1.22435253816963e-08,1.7240879149219,1.33984064364924,0.104748396090981,0.218787107513139
"Entinostat",218,0.0797950424526595,0.240692324541196,1.40038387492863,1.10591423248794,-0.0123999447856964,0.194625402233052
"Parthenolide",219,0.327945455795298,6.92969998051406e-07,1.14468053439117,0.974255140920375,0.10607545503582,0.186826070961683
"GSK319347A",220,0.304459466909742,4.2287709402022e-06,0.590242360046454,0.469801425361756,0.0906850801338167,0.17810061571755
"TGX221",219,0.360314096361263,4.08665273721472e-08,1.01787092272506,0.744956110666553,0.116478015891076,0.152784195536494
"Bortezomib",218,0.0707804036408255,0.298173902273058,1.5988660729488,1.2189533430964,-0.0492394200829627,0.186567015076648
"XMD8-85",218,0.434523329368221,1.8759863161889e-11,1.06255034949171,0.838153579280346,0.184959800639671,0.166147245845727
"Seliciclib",218,0.225587856757706,0.000793743484399252,0.932394456238564,0.765271999710966,0.0421924770535985,0.218251254060006
"Salubrinal",219,0.32994773475516,5.87026454213886e-07,0.998843582740594,0.812902433907913,0.106447061924347,0.187229542201867
"Lapatinib",218,0.132382509245257,0.0509421705180705,1.07656527229596,0.693053114300826,-0.00670772284641563,0.133754372818977
"GSK269962A",607,0.416904935997869,6.37136530564505e-27,1.27260947470473,0.976079952704852,0.166558847840517,0.133410574612524
"Doxorubicin",620,0.505258797649976,1.7596077002282e-41,1.17480271314623,0.919071430718477,0.250417322769427,0.141735529104485
"Etoposide",574,0.396374131714864,4.91014867829626e-23,1.81582911764245,1.43227942974966,0.154626757048598,0.185047010301796
"Gemcitabine",619,0.484270222179675,1.03104303120171e-37,1.32186321477551,1.01068581794873,0.221727853763712,0.13604670103819
"Mitomycin-C",568,0.329165394280693,8.07021016515503e-16,1.47726165128617,1.1901192533441,0.105203129101501,0.152334826811561
"Vinorelbine",575,0.353070914392591,2.53185101955281e-18,1.57737095540878,1.23159252849897,0.108894180412541,0.18335855678661
"NSC-87877",574,0.245722354683258,2.43193695189009e-09,0.784563987322948,0.588254905325428,0.0466167684431005,0.148423816044951
"Bicalutamide",618,0.119283801828904,0.00297843338091745,0.842443428453914,0.617649441874205,-0.000770969275305067,0.138213286437834
"QS11",570,0.347386291450401,1.30767170836896e-17,1.31507359683398,1.09898952475565,0.120314797718935,0.185554717141401
"CP466722",587,0.151903648704587,0.000220800018509362,1.47216676220377,0.931326584600237,-0.358023146734611,0.19037543449742
"Midostaurin",576,0.382614931193893,1.60733350213864e-21,1.19667493465936,0.965769242690298,0.144901838942383,0.170999976373495
"CHIR-99021",621,0.43389933149976,6.74033778355396e-30,0.995942237674981,0.811280953284987,0.183976388727113,0.172178258688458
"Ponatinib",573,0.29229362803103,9.4739478932887e-13,1.75713048638926,1.13217024153994,-0.137788630905563,0.154687641444763
"AZD6482",620,0.360695572925922,1.73935641192484e-20,1.19810860416194,0.92529119230098,0.123254946879198,0.13669785759359
"JNK-9L",574,0.295850003438798,4.64854799319061e-13,1.01461594421332,0.727210863094402,0.0701491687345844,0.120457544394523
"PF-562271",563,0.179357133940591,1.86036461279497e-05,1.31093887689104,0.84145975966325,-0.483153892649052,0.195326906499019
"HG6-64-1",573,0.468655808870683,1.26015269911449e-32,1.50270844018362,1.18322837044573,0.217667470634424,0.148665979898757
"JQ1",620,0.39028660534436,5.4220680120766e-24,1.14311533110524,0.780883190262944,0.124034996796118,0.158998907442101
"JQ12",573,0.307626351837937,5.03203847273491e-14,1.55927554787767,1.27364598695968,0.0872914334830085,0.182288281388133
"DMOG",572,0.467071855315189,2.46014426043119e-32,1.2889896870747,1.03109241875003,0.212317399433272,0.152420428222613
"FTI-277",575,0.221361952077148,8.17617071315131e-08,0.758194933392049,0.580213853800358,0.0420977343937603,0.129007728501412
"OSU-03012",568,0.322139002695028,3.7095167479209e-15,1.20330500860899,0.888489112751835,0.0899832998505083,0.150069691586927
"Shikonin",570,0.155527791653629,0.0001932115484504,1.37029346134118,1.02438426441136,0.0100335739604981,0.144921081601141
"AKT inhibitor VIII",594,0.134432431320959,0.00102191999794375,1.75432873297475,1.03135447137724,-0.534407579006553,0.204872809150464
"Embelin",571,0.277316436742531,1.53180238708902e-11,1.00417167571941,0.76999301956441,0.0640011981327945,0.155799300841298
"FH535",567,0.255922538059747,6.25795975892796e-10,1.2013056376812,0.871301539214411,0.0593101786531191,0.127600894325987
"PAC-1",564,0.404944066223092,1.14437993044351e-23,1.13144131646897,0.967426579039171,0.149387755538517,0.181964101030449
"IPA-3",568,0.456249192342873,1.50367764945274e-30,1.40713998998115,1.20185466980664,0.196567420725087,0.184831626205592
"GSK650394",563,0.327397994758171,1.56304998314564e-15,1.53848707114564,1.27296888824678,0.10617483010312,0.184200247663192
"BAY-61-3606",569,0.43183662546786,2.987645759424e-27,1.31966138572011,1.05034050859994,0.183277101926054,0.144563376767164
"5-Fluorouracil",585,0.465075354184563,9.86781246385584e-33,1.52419494884433,1.22615345766521,0.215402667325895,0.159114873745273
"Thapsigargin",557,0.338688521558426,2.0428139736338e-16,1.98063035692693,1.47530727942212,0.0749631773482209,0.18693611225725
"Obatoclax Mesylate",565,0.36286788338632,5.02517555727844e-19,1.63497875574644,1.26564885942914,0.11689450360343,0.147999943129848
"BMS-754807",566,0.298301744700207,4.26839870275329e-13,1.60102655578533,1.22203699547682,0.0870963863905665,0.177164814189209
"Linsitinib",567,0.239085055232871,8.20090479190651e-09,1.40261970455723,1.09177606039873,0.0401893919138667,0.176858794945691
"Bexarotene",565,0.256898220624968,5.7482942584823e-10,1.08130167881869,0.84997180160558,0.0604161462965648,0.109524047578183
"Bleomycin",559,0.252503288404603,1.40413716525614e-09,2.21258985621699,1.80892580610749,0.0559338812175748,0.198691487281387
"LFM-A13",570,0.276200836331916,1.9368884770292e-11,0.690394458850026,0.550469976115244,0.0747505780824205,0.15720262220132
"GW-2580",588,0.344095338929164,8.71231042245707e-18,0.676863349198563,0.467259299981058,0.110171469878604,0.075614069335071
"Luminespib",563,0.356470372458223,2.59815140987474e-18,1.56867682461263,1.13160645059481,0.0888722478036583,0.186922235842297
"Phenformin",577,0.382144141715108,1.67702718215386e-21,1.63430220045874,1.25322076179362,0.145610853664366,0.154266962991246
"Bryostatin 1",569,0.249531832432356,1.59065919674759e-09,0.829265738102005,0.649584217464562,0.054309868929882,0.153932492272802
"Pazopanib",567,0.311114665662297,3.43501397852394e-14,1.27584749509228,1.01140321047675,0.0870122247752096,0.145196422129655
"Dacinostat",570,0.348449974327493,1.02646769114385e-17,1.17994797521451,0.842954474408648,0.1059020600863,0.139469255331892
"Epothilone B",566,0.388364021337893,8.12136114612126e-22,1.72328698334563,1.3838324026408,0.14424632522203,0.165177281846122
"GSK1904529A",569,0.1134765080494,0.00678433367504063,0.695044099833428,0.533743678367634,0.00120829932833388,0.154974752944318
"BMS-345541",588,0.490871448950706,5.53303249862153e-37,0.958861549840152,0.73201040462161,0.230126916343313,0.118250244253479
"Tipifarnib",571,0.133843613390335,0.00134734178690733,1.66034363979628,1.28199643127056,0.00103709044796629,0.175325270863326
"Avagacestat",623,0.108477901735154,0.00672489547290805,0.912029482474141,0.701635151490659,-0.075443514256796,0.169609913987891
"Ruxolitinib",588,0.515279299732094,4.02259129700209e-41,0.803316965153252,0.51789830924171,0.232313217651904,0.0904665256884091
"AS601245",568,0.288090374801923,2.56323010526996e-12,1.09769006187138,0.840593023231808,0.0754704174395687,0.146204146879875
"Ispinesib Mesylate",583,0.508898562204391,9.92901259788119e-40,1.49801138744958,1.23790354627741,0.253003059103418,0.184054692511154
"TL-2-105",586,0.593186577204003,5.61410280129666e-57,1.07669212727583,0.78602117100291,0.335881102892867,0.108865293939032
"AT-7519",575,0.52048809853903,3.10038097956058e-41,1.5812747968352,1.26155124800111,0.269208994373502,0.14990293522031
"TAK-715",587,0.540913930979441,6.49355572777157e-46,0.96531912178196,0.781471861446335,0.29071393820533,0.144120415840594
"BX-912",588,0.602950726720414,1.73485021616027e-59,1.45130419234175,1.1410655351933,0.352911617851118,0.127428677273583
"ZSTK474",584,0.230471963444732,1.76394644818142e-08,1.64581203550773,1.23154672880493,-0.0129684138464536,0.159190703855876
"AS605240",583,0.237684208404995,6.24253971895764e-09,1.56258739325749,1.15136919595399,0.0362212599485074,0.144727342292141
"Genentech Cpd 10",584,0.351781893404022,1.87321641650944e-18,1.54831452404017,1.19087637760299,0.113695978854878,0.182265038171374
"GSK1070916",561,0.610254862265148,1.55412898593062e-58,1.80192594472341,1.34092413421331,0.331612599770409,0.15632559924081
"Enzastaurin",584,0.328177923460841,3.94265745792361e-16,1.48223365833828,1.20007268402539,0.106787103063301,0.182493759418835
"GSK429286A",586,0.526641815534597,3.99778331906586e-43,1.03176800438727,0.738920441273602,0.266513734458433,0.12117103901073
"FMK",529,0.435205555447534,7.39061665278821e-26,0.764439954943794,0.584434136428708,0.175896793583696,0.144820339515054
"QL-XII-47",580,0.402471263389217,5.39898310449929e-24,1.5513710695067,1.23165361022791,0.148273378207842,0.170154836715292
"IC-87114",588,0.477072723236749,9.43625955686646e-35,0.767428151511037,0.510879485384401,0.205968118246049,0.0821795512898779
"Idelalisib",587,0.44692785153657,3.62583723203754e-30,1.12620558389215,0.850976772797101,0.168026814145786,0.108536210543028
"UNC0638",619,0.382162807704341,5.85491929852346e-23,1.28234762167153,1.03894590918257,0.144727966506796,0.117203498560536
"Cabozantinib",588,0.393162903850425,3.56428361411485e-23,1.22749678986027,0.946198973227216,0.139680975717805,0.11196215859413
"WZ3105",588,0.567130438403362,2.40437303302304e-51,1.51382386707518,1.20844764617385,0.317130861566551,0.154104566828255
"XMD14-99",588,0.594810360309625,1.5126248662885e-57,0.82880937159332,0.623279586579406,0.310064301733681,0.118318330039214
"Quizartinib",588,0.559490261535038,9.8015409049723e-50,0.915519390712284,0.57436222120312,0.284624169076876,0.0816483094040882
"CP724714",588,0.359580490824737,2.18236538643941e-19,0.884570136774496,0.632822178430264,0.108259219341247,0.107534179271643
"JW-7-24-1",588,0.5445533231328,1.05070483492528e-46,1.25257336100264,0.935937738408846,0.2865818814252,0.155460381024127
"NPK76-II-72-1",588,0.643729924869858,4.14703933709631e-70,1.28379028720068,1.04443830326385,0.405390395483142,0.148851739762879
"STF-62247",585,0.52957016262292,1.34073881157836e-43,0.800576307581166,0.596770183532836,0.264704097775319,0.136463840031754
"NG-25",589,0.579709073465476,3.52446306504189e-54,1.44788280807288,1.11826561315837,0.305274084996292,0.124487120392992
"TL-1-85",589,0.624386076942666,5.55670618331534e-65,1.37164097548455,1.03224374445131,0.348237955951207,0.119977951822065
"VX-11e",589,0.48649718813347,2.52632802680582e-36,1.31303507874157,1.03277883881765,0.215629965982962,0.151593283516497
"FR-180204",589,0.422893047353579,5.92470450437516e-27,0.79295465459497,0.612999946289026,0.160662425560672,0.113364356807765
"ACY-1215",591,0.589749819655232,1.19910141784149e-56,1.05701493138456,0.785472550105952,0.341787003069784,0.134279944625176
"Tubastatin A",585,0.634458082960473,3.23645853716324e-67,1.01792413857425,0.809792953578123,0.383205418376809,0.150865755126669
"Zibotentan",589,0.528311877172294,1.19290348530192e-43,0.497192083143092,0.365882468908849,0.263045732853706,0.0900699199979226
"Sepantronium bromide",564,0.314725907713431,1.96233262703425e-14,2.41347174846657,1.64170072588133,0.0148535740330469,0.20685059730826
"NSC-207895",584,0.387313681384904,2.43361937269072e-22,1.30714594698604,1.08961772181474,0.14722776927046,0.169888903111498
"VNLG124",583,0.57738895503439,3.92423176552911e-53,0.809049759474912,0.546230283910839,0.316609962618871,0.0755586640027801
"AR-42",578,0.431936057617899,1.13581786171839e-27,1.52678394669832,1.09838134441908,0.180260054643042,0.159148115698844
"CUDC-101",575,0.481896565305446,9.05528295946212e-35,1.53920115489944,1.15118394805676,0.225282533417835,0.136640648405148
"Belinostat",572,0.418016255450174,1.34227723392809e-25,1.72899703334416,1.21149146578274,0.160515310200861,0.164010202736894
"I-BET-762",584,0.665214907413036,7.0825716863995e-76,1.30296709564803,1.06366770149264,0.42130149302621,0.154216196879053
"CAY10603",581,0.459958839153321,9.31398278667158e-32,1.50068641468773,1.07945019185548,0.205116103709263,0.142674194645769
"Linifanib",588,0.394526790110397,2.44735272194402e-23,0.922706351888405,0.516632268022427,0.137255742490424,0.086758813089725
"BIX02189",588,0.550068845633779,8.32414160565804e-48,1.0037971373731,0.79588443445559,0.287680923011793,0.124172921909644
"Alectinib",585,0.453136202882811,5.80678451770509e-31,0.990470342124858,0.635444911598067,0.180533714236287,0.0920873914709794
"Pelitinib",588,0.146911752738058,0.000351231206081465,2.04063593431822,1.39872861064514,-0.188901849694785,0.194395211510689
"Omipalisib",588,0.26508562886097,6.5109572235107e-11,1.82164479608674,1.39825044180376,0.0211345487761042,0.168750220806378
"JNJ38877605",590,0.27001878980446,2.57386875238943e-11,1.01509681966205,0.771859505508527,0.0583227608458353,0.102258665334582
"SU11274",592,0.377543737303482,1.71102445055784e-21,1.10508637816543,0.889899775622172,0.139057997648591,0.167215414900956
"KIN001-236",589,0.582725808597302,7.41028674991105e-55,0.790001729860337,0.623282262773897,0.312790463712104,0.146146086172046
"KIN001-244",589,0.443415858618844,9.16975158341968e-30,1.12519406825797,0.822447150314721,0.187901335642662,0.119020307947945
"WHI-P97",589,0.290971661149582,5.88528847130977e-13,0.984084395387774,0.760076057248601,0.0712544014167029,0.147864191083619
"KIN001-042",592,0.226800520009196,2.4121184134261e-08,0.661787048431842,0.488025407584614,0.0476444176953087,0.114090435667775
"KIN001-260",589,0.603646438081304,9.3766862449296e-60,0.961307127498171,0.735883907779674,0.343959407431802,0.101728259356795
"KIN001-266",588,0.349407126433393,2.51674973633586e-18,1.05567708665079,0.798101207599764,0.106545231456595,0.156513027935415
"Masitinib",587,0.552070017661868,3.93579701157952e-48,1.12766596357375,0.848435530182536,0.280129496202339,0.111845692479209
"Amuvatinib",586,0.395624184999406,2.1449798953775e-23,1.4383414911889,1.00975778942442,0.140326884665256,0.14183450947057
"MPS-1-IN-1",589,0.312337793910247,8.55542147816147e-15,1.35721471051599,1.00580762338621,-0.0182985790184036,0.166006725390887
"NVP-BHG712",589,0.535708218362002,4.69308041460326e-45,1.44258078747084,1.11035173587617,0.264766689454232,0.138885875849127
"OSI-930",588,0.565307438253534,7.12892321516767e-51,0.901119389577588,0.672181754102706,0.296955362782331,0.0951220958435133
"OSI-027",580,0.484386296899975,1.87076017868804e-35,1.95994516477263,1.60567391783331,0.229521362611986,0.194783063215594
"CX-5461",584,0.555199280042795,1.58155602666748e-48,1.64483231715585,1.35231556453074,0.277857311463826,0.175750790655286
"PHA-793887",587,0.575147768142125,5.40730426090551e-53,1.68243337624334,1.33376871747379,0.32750009928833,0.162609110804964
"PI-103",582,0.529058256440727,2.74214211979688e-43,1.9997621670341,1.67087874222318,0.27697450107601,0.185490434005006
"PIK-93",588,0.553904312655472,1.3881650067457e-48,1.40167100663283,1.10425772681167,0.299160599803272,0.125145018071077
"SB52334",586,0.416912093714665,4.80303538907304e-26,1.14138602224887,0.871939684575542,0.156409930819752,0.153401831738799
"TPCA-1",589,0.594245731887843,1.64937040252918e-57,1.306280799091,1.03479865883439,0.337287213470657,0.128293472276693
"Fedratinib",588,0.592619443947112,4.92700515374206e-57,1.26640816867055,0.987779031506908,0.338750436116221,0.129993345240815
"Foretinib",587,0.428045448244129,1.49189066568525e-27,1.27259550728308,0.943153678304049,0.176133183706154,0.117153912788158
"Y-39983",589,0.536739893491353,2.96951141497769e-45,1.12376637543904,0.871018128022736,0.274101345397026,0.133008583137946
"YM201636",589,0.457449660136907,8.4569197531196e-32,1.09575023959899,0.87480686753724,0.198820827969223,0.165618779223073
"Tivozanib",588,0.528616743084679,1.23282365233604e-43,0.703443181563637,0.446156569261358,0.256162796009378,0.0877507937583298
"WYE-125132",585,0.45261213729808,6.9187322205182e-31,1.85385332990629,1.49240027273404,0.195412788070951,0.175601136203312
"GSK690693",584,0.522306305432368,3.46744016442147e-42,1.50008417995119,1.1026547591556,0.240935139392532,0.136010342366983
"SNX-2112",584,0.433731933956409,3.4714971902446e-28,1.93656525663689,1.55198759771322,0.180974827969328,0.197174111818532
"QL-XI-92",588,0.612026279164988,1.02074785928459e-61,1.02090168158968,0.828800604901747,0.352945425590532,0.141871584760896
"XMD13-2",588,0.622211041376812,2.61935702666817e-64,1.01287262109764,0.819116241666696,0.380687536563256,0.14081600431227
"QL-X-138",582,0.491501628833771,1.00243974327275e-36,1.46213060217645,1.16764733348793,0.238138869504431,0.178748309063239
"XMD15-27",588,0.600599054688843,8.00011848140559e-59,0.698606045653495,0.523632970659455,0.336233721150142,0.121050458969516
"T0901317",584,0.547745244196178,4.9892810322907e-47,0.889654983633212,0.589556092120022,0.286867407063901,0.0911176237420085
"Selisistat",584,0.454038370157715,4.82098810700195e-31,0.59948526688654,0.433734949097017,0.194469267074806,0.128018249484453
"Tenovin-6",592,0.429023429102961,6.60174077932674e-28,1.02318889836524,0.736911099347575,0.173000326469748,0.138538864671061
"THZ-2-49",579,0.446397022523933,1.05723537799613e-29,1.99361508440647,1.67094488741425,0.195362863964256,0.181865584543592
"KIN001-270",589,0.553651022891072,1.30098147255725e-48,0.743095670507078,0.582032714838533,0.298075922984645,0.117136922764227
"THZ-2-102-1",576,0.53272163204132,1.54915394048635e-43,2.25446572466192,1.75531249119002,0.270448879504372,0.183782028727
"AT7867",592,0.507555050095714,5.12758606307356e-40,1.31503141809277,1.03356775230555,0.253716175506527,0.151659736973261
"CI-1033",591,0.334577394052316,6.34632321935156e-17,1.43795730618535,1.06900662736891,0.111899273996407,0.1347611541769
"PF-00299804",589,0.335627697724231,6.00778507025406e-17,1.18009247566927,0.82625252110083,0.110683629969669,0.116617314957328
"TWS119",592,0.34196955899756,1.10565697362082e-17,1.31409833982241,1.00996918700001,0.113355127372684,0.145864786338222
"Torin 2",564,0.43746551953946,9.11024094649138e-28,1.84245791706182,1.37883314194435,0.168055696519722,0.164027309818727
"Pilaralisib",592,0.342480707584699,9.82247768043741e-18,0.995049598534835,0.757715481020007,0.116149100570195,0.153982580027464
"GSK1059615",584,0.376892156854465,3.77110297143236e-21,1.4627121554713,1.08314265475086,0.137880186135098,0.140583853575574
"Voxtalisib",592,0.326906724680299,3.28165489599907e-16,0.930136229483877,0.749026041385118,0.105712036357803,0.151186498696066
"Brivanib, BMS-540215",591,0.521814357658744,1.63425089748742e-42,0.896269016252001,0.701808830021563,0.265429875321661,0.129260161003473
"BIBF-1120",592,0.38497692381781,2.37296464963153e-22,1.4410965503892,1.14187303292517,0.142085900715612,0.14234906753672
"AST-1306",585,0.277010557330315,9.13200618530043e-12,1.27513978777325,0.896989526768688,0.0765925435359853,0.123052026171913
"Apitolisib",583,0.345385997387081,9.50003871446248e-18,1.4560064197393,1.0793461970867,0.108196318170568,0.15201522857407
"LIMK1 inhibitor BMS4",592,0.298785436239277,1.13068886521955e-13,0.896702421960418,0.666633164630506,0.0810553358577548,0.10421299954122
"kb NB 142-70",592,0.509553332047197,1.95860415159143e-40,1.04312019210102,0.767504151190742,0.250753161178129,0.133290525822418
"Sphingosine Kinase 1 Inhibitor II",592,0.538368872100576,8.57755985429367e-46,0.495178604147192,0.385591819406261,0.286714816958012,0.137804243882639
"eEF2K Inhibitor, A-484954",590,0.570832865839554,2.59083609319428e-52,0.458307557206545,0.354472056054193,0.323233507808945,0.11670301398619
"MetAP2 Inhibitor, A832234",583,0.396378548393313,2.45858541040172e-23,0.751561416472367,0.605296020716958,0.142284154388539,0.153584649998123
"Venotoclax",584,0.614877002521419,6.46861436922748e-62,0.99191118301596,0.559596996369853,0.358640414270203,0.10144083250864
"CPI-613",587,0.277864354521858,7.22262590271278e-12,0.850072952934843,0.611072286019816,0.0613248149071216,0.134571903819241
"CAY10566",583,0.458227912645594,1.32079381335586e-31,1.19769232031805,0.788082850532542,0.171953489765848,0.143024842598587
"Ara-G",585,0.691394728988515,2.35976990475336e-84,0.794954554422866,0.530867461702943,0.398279950315542,0.114084935482051
"Pemetrexed",578,0.557449356027104,2.02964418186181e-48,1.46415320850576,1.10960918771025,0.291647023864327,0.152300770921769
"Alisertib",577,0.605627313921189,4.8361533368355e-59,1.40414559905381,1.06443502515834,0.315847625218789,0.162090519906128
"Flavopiridol",583,0.476788331085131,2.00256388989973e-34,0.984891832891637,0.696749220441364,0.200947307543891,0.131729837890523
"C-75",587,0.505488049702598,2.13629549160108e-39,1.04462149436778,0.88853099700411,0.250108711121304,0.184365520927383
"CAP-232, TT-232, TLN-232",586,0.358782740613619,3.04903522211023e-19,1.13731668179999,0.978306161828163,0.125138287394363,0.227771648062816
"Trichostatin A",585,0.396182696968159,2.00336132550976e-23,1.0798402836135,0.814443593204933,0.154283746890477,0.129330630994898
"Panobinostat",583,0.469693176562129,2.51051980040031e-33,1.17211938075697,0.816065984808656,0.211860656684943,0.124393432139307
"LCL161",585,0.193215437009583,2.50534494956282e-06,1.1146496205897,0.73356909043115,0.025082112387234,0.110523259677217
