"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"Erlotinib",217,0.0812788108779373,0.233116128726342,2.26607010666345,1.97125440211567,-3.21960928119177,0.305778179591685
"Rapamycin",201,0.0385303105241068,0.587091081323892,2.55800035072606,1.98037528571144,-0.732773486788068,0.269499077426828
"Sunitinib",221,-0.0285916886961059,0.672498055155431,2.34965513874957,1.91059630197919,-1.03795491637683,0.2108189255207
"PHA-665752",228,-0.138609430395537,0.0364779330630197,2.2355630526476,1.98322088431623,-5.80527892502509,0.331139336428758
"MG-132",219,0.000377530726373856,0.995567796661856,1.58945826985196,1.26673766072009,-0.180645885273301,0.190021938857113
"Paclitaxel",223,-0.0365976468432151,0.586695972919661,3.30176516934557,2.86946660724215,-2.13921785978049,0.398544036254584
"Cyclopamine",218,0.105436658665694,0.120630384282388,3.61690232442711,3.29998136443119,-12.3013787009304,0.725687570810542
"AZ628",222,-0.0882507225454814,0.190182089613465,2.1657856694023,1.83122378122072,-0.358651533419433,0.23257255853331
"Sorafenib",220,0.049597639532905,0.464222482631584,2.00388614143062,1.63235635566409,-1.57641375660023,0.19559766450836
"Tozasertib",220,-0.060451045636807,0.372209418908242,2.17248053258437,1.81926360974773,-0.245590742739465,0.240692035142169
"Imatinib",228,0.0387292954885238,0.560698962960141,2.27581335219276,1.84349252370614,-2.88020788357885,0.266866107850512
"NVP-TAE684",226,-0.0216131041195508,0.746579932899101,1.73137574588205,1.34758796017788,-0.174720707093314,0.182552558495298
"Crizotinib",227,0.0207980367941552,0.755300578816539,2.03413998930071,1.78932234047181,-1.79856415997486,0.272343407199373
"Saracatinib",228,0.0160267465035253,0.809800102841064,6.271420838442,2.27333165466667,-26.9110990761512,0.988081713717848
"S-Trityl-L-cysteine",222,-0.0647310858337237,0.337038093470484,1.89873387950345,1.43537870475135,-0.561134584227119,0.303744350507631
"Z-LLNle-CHO",222,-0.0489441544786304,0.468102634429558,1.4536380918386,1.04284622803919,-0.359758038983554,0.260958280592563
"Dasatinib",218,0.0625919384389988,0.357704466757124,2.49141446322693,2.08370039408899,-0.0623182978067998,0.219056548532115
"GNF-2",222,-0.0424389167813971,0.529323227519516,1.84057347774066,1.56350280777477,-2.93584092785617,0.292549415550874
"CGP-60474",222,0.0396128442213468,0.557125363644856,2.21059609497512,1.90516893512477,-2.40531158360269,0.359703517435892
"CGP-082996",222,-0.033056634720735,0.624214428130552,2.50994328693275,2.23791526326126,-4.31258948239654,0.499947870180474
"A-770041",222,0.0896649512899868,0.183150017688027,2.42701168167859,2.10684457739225,-0.882914702909358,0.271651503542823
"WH-4-023",219,-0.0733677660257306,0.279702533706144,2.69768930758801,2.32535279074886,-0.638883445134242,0.245700278861678
"WZ-1-84",222,0.061232029579205,0.363857779786772,2.85838870905238,2.52924874099099,-7.18166799279911,0.461161942478497
"BI-2536",222,0.0847489477886783,0.208439990576367,2.10778128077373,1.83345796362613,-0.692770808161374,0.305882415882129
"BMS-536924",607,0.0634248952884035,0.118529994543576,1.94672000372685,1.20663597293245,-1.71602684194854,0.324029934839617
"BMS-509744",223,0.022875860432871,0.734056777054329,2.2457729345451,1.86690190041883,-3.012461318468,0.410986741417653
"CMK",222,-0.0983752223554745,0.144007372164185,2.07230344232758,1.68286370263514,-1.69233608412135,0.325084748467616
"Pyrimethamine",221,-0.0520482519747153,0.44136690047107,2.68469596980162,2.29251551680995,-2.73853496873933,0.41133897646072
"JW-7-52-1",219,0.0209641473870391,0.75770227308427,2.37039583206264,1.89609098334247,-0.655663175617288,0.264876930128936
"A-443654",222,0.0241359020382935,0.720613626236608,1.68188514174147,1.33000807921306,-0.377354670213432,0.223464192166484
"GW843682X",221,0.104073630734815,0.12293177606234,2.50875433490394,2.18154273588688,-0.89558194845886,0.318361436005742
"Entinostat",218,-0.0816444684012862,0.229929275609194,1.93048119799986,1.23367165105963,-0.923929095244519,0.268298347610733
"Parthenolide",219,-0.0447894696239652,0.509663717813617,2.28387547407753,1.89818123681187,-2.55858307164807,0.372756824780464
"GSK319347A",220,0.0394435180337305,0.560610047322946,2.84651447047535,2.54320079709545,-20.1485384919854,0.858911549148516
"TGX221",219,-0.0756104471484945,0.265225731702685,3.06685281727604,2.73062496679909,-7.02080230461591,0.460339941003418
"Bortezomib",218,-0.132806509713367,0.0501978314603502,4.8924764687484,4.47443462169725,-8.82444250769327,0.570888798349251
"XMD8-85",218,0.050426810604713,0.458854811397279,2.54961620334375,2.23783943634404,-3.69277372024776,0.39867448196864
