"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"Erlotinib",217,-0.125762507054096,0.0644222640452812,1.12463026013469,0.761272300486291,-0.0393099497204357,0.151754966735802
"Rapamycin",201,0.0537582702725945,0.448480961461843,1.95368594216024,1.45034808299996,-0.0107647737077734,0.205831308367297
"Sunitinib",221,0.348624263557895,1.03104883065734e-07,1.54568558690831,1.20114233303522,0.118081126879045,0.138684085698745
"PHA-665752",228,0.117576079697489,0.0764356905865858,0.860253042026427,0.608081014331107,-0.00768435869266026,0.12742365783872
"MG-132",219,0.005469554699874,0.935855976720446,1.47402933850433,1.18858538285912,-0.0153918016586467,0.176222250151272
"Paclitaxel",223,0.0674228204536075,0.31618900216385,1.87498725688992,1.53907079318659,-0.0123384535969586,0.226322876085986
"Cyclopamine",218,0.270709335169582,5.12451906930658e-05,0.958518507590946,0.761249680658407,0.0658339006598335,0.192315109714995
"AZ628",222,0.312424697369137,2.05298138126804e-06,1.7771642307895,1.28089778501619,0.0851871445699919,0.190840505562428
"Sorafenib",220,0.27056532879345,4.77501871326253e-05,1.20481724026122,0.880377465087023,0.0686522436670318,0.117601211706699
"Tozasertib",220,0.184174115300195,0.00615033285112415,1.92004087119353,1.55600954177435,0.0270634204468353,0.21272390611204
"Imatinib",228,0.263308147263473,5.69089258359672e-05,1.12441385753437,0.661559515324664,0.0528165738722731,0.131850860917157
"NVP-TAE684",226,0.102737897255914,0.123559693440926,1.59393935157711,1.22824721589131,0.00437555522359268,0.168061558797278
"Crizotinib",227,0.21867453701458,0.000910847300741896,1.20003440420014,0.849418732010843,0.0259954472162345,0.160668125161185
"Saracatinib",228,-0.0393936505768992,0.553990238932052,1.20390009596991,0.923337020658457,-0.0285512754565957,0.189678176702705
"S-Trityl-L-cysteine",222,0.21951390391814,0.000993114400824291,1.51008706737507,1.16998290304903,0.0125477085433314,0.241571723368504
"Z-LLNle-CHO",222,0.284401848418432,1.68685801756932e-05,1.22283861030692,0.945981106127197,0.0377513047240937,0.219524971847892
"Dasatinib",218,0.140430256210534,0.0382854919013701,2.41878094122926,1.84950185910316,-0.00128053903334857,0.212670277250727
"GNF-2",222,0.195175509329634,0.00350295541055326,0.917841027508299,0.599538916220689,0.0212626728962624,0.145885974895049
"CGP-60474",222,0.0759681506036087,0.259683443377589,1.20965885955283,0.921078311082044,-0.0196799499524976,0.196833129158106
"CGP-082996",222,0.169736971935177,0.0113040945573133,1.07435641482646,0.899056271154887,0.0266361706929554,0.213997744173576
"A-770041",222,0.014909946297322,0.825161450518305,1.79157613865407,1.40226821904355,-0.0260238415460299,0.200528227964778
"WH-4-023",219,-0.0358467879953266,0.597764650513368,2.15905765383843,1.55334656773162,-0.0497664437607146,0.196642758724815
"WZ-1-84",222,0.117833708129108,0.079794507974688,0.999009970741115,0.745778308329767,0.000600972989977411,0.161176601769846
"BI-2536",222,0.0419315036444874,0.534262937154986,1.64680013614554,1.30722064164261,-0.0333057902852993,0.23898457051213
"BMS-536924",607,0.175990369446963,1.29418598944758e-05,1.16481403097572,0.945782323503878,0.027610498396359,0.193882332248481
"BMS-509744",223,0.148018465943572,0.0270945033452272,1.11089882659914,0.907600646384036,0.0181883349635759,0.203299577515461
"CMK",222,0.123584524917907,0.0660586913315381,1.25801770548572,1.04587196679238,0.00780717531267561,0.197346759650359
"Pyrimethamine",221,0.102006437216198,0.130589504706366,1.38655994211436,1.16364366636357,0.0027856395482776,0.212443477327119
"JW-7-52-1",219,0.0438740468177733,0.518362243136186,1.86037980005176,1.5059038988621,-0.0198433549498851,0.207885823813149
"A-443654",222,0.104897842415836,0.119133264564608,1.43908373416294,1.09122568921509,-0.00838237661737362,0.191204307674464
"GW843682X",221,0.121419766365489,0.0716289242816873,1.84079923299493,1.44436896410682,-0.0205614083854211,0.233597797544802
"Entinostat",218,0.00950366732726104,0.889042098282239,1.41104704177807,1.11283310306633,-0.0278764012829729,0.196107369552375
"Parthenolide",219,0.210871756393159,0.00170034639885055,1.18488649518843,1.01063503099701,0.0421758869162016,0.193388182799277
"GSK319347A",220,0.298185273670769,6.78226791560145e-06,0.591325982080736,0.48250890945552,0.0873432048223362,0.178427589456771
"TGX221",219,0.242243835408274,0.000296420020152765,1.05957157028942,0.769495037020175,0.0426019510653797,0.159043535251606
"Bortezomib",218,0.202482209047066,0.00266805016606281,1.53467353998961,1.18816668646474,0.0333206639794709,0.179076575779054
"XMD8-85",218,0.282556162666025,2.29044384376736e-05,1.13190298158514,0.901890341573637,0.0750922885948674,0.176991672013379
"Seliciclib",218,0.183527058963251,0.00658199585753098,0.938493216209831,0.763906933212789,0.02962152606881,0.219678827983289
"Salubrinal",219,0.297766974855762,7.34453667179343e-06,1.01040835668362,0.803741836105503,0.0856358743366431,0.189397316384367
"Lapatinib",218,-0.174706019721313,0.00974972595697544,1.09003938500182,0.713526310144617,-0.0320649940626239,0.135428420404054
"GSK269962A",607,0.161088708400722,6.70024135909649e-05,1.38016369715077,1.0692435975216,0.0197297205102237,0.144685730820095
"Doxorubicin",620,0.198396634359255,6.36993517587092e-07,1.33236018066355,1.05225383537879,0.0358758769650667,0.160744245013154
"Etoposide",574,0.194534229433425,2.65981988694902e-06,1.94231667858317,1.57431360484898,0.0327502529301287,0.19793706959484
"Gemcitabine",619,0.25021746001778,2.72872632098223e-10,1.45844789265302,1.13094288848321,0.0525849309469889,0.150104051776069
"Mitomycin-C",568,0.095693985009711,0.0225565435124175,1.55891865022867,1.27170269870567,0.00354769911371977,0.160755274726815
"Vinorelbine",575,0.104102966012991,0.0125016456257334,1.67829605022593,1.33491317331944,-0.00878530068175443,0.195090406967931
"NSC-87877",574,0.149342648077753,0.000330234549634054,0.799843054423429,0.602700762135502,0.00912168086982235,0.151314309976999
"Bicalutamide",618,0.131762078794446,0.00102618731124606,0.84043249564599,0.6170459885672,0.00400105739016021,0.137883367985388
"QS11",570,0.228513991567415,3.45069210824031e-08,1.36533950081507,1.13570189180033,0.051781378720175,0.192647153349932
"CP466722",587,0.3453043063009,7.01820093145043e-18,1.18737231002147,0.928826882717439,0.116580483572322,0.153546816321379
"Midostaurin",576,0.183265345965752,9.58383015688934e-06,1.27319609983622,1.03995303952517,0.0320471950203213,0.18193453935157
"CHIR-99021",621,0.241683131489259,1.05240537713914e-09,1.07087147020899,0.878831769863818,0.0565712220065557,0.185132006701682
"Ponatinib",573,0.286453468284073,2.7691931446778e-12,1.59156571534498,1.19077229675365,0.0665249542443943,0.140112273173845
"AZD6482",620,0.131697379651535,0.00101279577942715,1.27068521856937,0.997298950673739,0.0138183757558992,0.144978465600601
"JNK-9L",574,0.211766113077226,3.04431440353992e-07,1.03478738513287,0.753480779373549,0.0328091717897419,0.122852344371722
"PF-562271",563,0.161783619767345,0.000115428584013492,1.06319621680331,0.867945563308283,0.0244530507714309,0.158413814473298
"HG6-64-1",573,0.230132351027824,2.52266414585504e-08,1.6538825769639,1.32998650982226,0.0523427677437192,0.163621942465283
"JQ1",620,0.304426201288408,9.22282655102058e-15,1.18200561721629,0.808451745601495,0.0634181496370745,0.16440825926646
"JQ12",573,0.201362712402087,1.17718526377674e-06,1.59996056211858,1.31570885701141,0.0390408080718956,0.187044593596274
"DMOG",572,0.135115332848602,0.00119829464911275,1.44216894201095,1.17082786106117,0.013982452215892,0.170533565873224
"FTI-277",575,0.202774527241845,9.4477912779377e-07,0.760624160781125,0.596611674715472,0.0359497371807915,0.129421064298944
"OSU-03012",568,0.204869644081487,8.47171148606307e-07,1.23979662660894,0.914648121567882,0.0323268081297408,0.154620728788286
