"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"zebularine",113,0.200849933073107,0.0329154770343728,1.71374317260131,1.34904923865711,-0.0385346295139513,0.1750115829894
"maraviroc",233,0.0354906797669199,0.589888218258759,0.636051233509464,0.45823281013693,-0.0975293114560101,0.135068534010631
"DL-TBOA",113,0.0301209741813815,0.751469627457797,0.399254214587516,0.299985882848715,-0.108151052384949,0.185423655297936
"triptolide",137,0.162124831545923,0.0583874864035141,1.33702738641017,1.04076688564477,-0.0454992794035975,0.202837756846987
"Bax channel blocker",233,0.123223112470463,0.0603857417465536,0.83457459689619,0.688822839430479,-0.0185626402467236,0.199096950449971
"CCT036477",137,0.495488498797016,7.47024926327179e-10,0.736395401340419,0.577518771868845,0.218894468544182,0.174204059741772
"sirolimus",233,0.38733130775233,9.28904312597131e-10,1.1470364505153,0.872393259213843,0.0980730851902122,0.141217690002585
"OSW-1",137,0.162713906728405,0.0574662418234073,1.37129405110105,1.05852525327309,-0.00266491155568671,0.237916246993469
"brefeldin A",136,0.173934988448991,0.042851539597893,0.999024363728803,0.81335808356676,-0.0390617262229642,0.200708059011311
"itraconazole",232,0.21377754384895,0.00105089167628112,1.06917144146335,0.857055493295019,0.00136278070893969,0.18888286219651
"dexamethasone",233,0.365784390995446,8.71184597694853e-09,0.987470267324313,0.644719012875536,0.116235061146523,0.0958487521644816
"teniposide",113,0.348154907520982,0.000157638415974574,1.64677057055418,1.34814094985251,0.0875749494891989,0.199025469691121
"ML162",136,0.387692158822903,3.11322624769287e-06,1.81691093581853,1.49884310231092,0.139535381816424,0.275391263593814
"SN-38",136,0.441575154119095,7.39585939565398e-08,1.64845482609605,1.37221305999066,0.18649795837969,0.1999596098535
"ciclosporin",233,0.13118122987274,0.0454702907920258,1.08072404232193,0.853043183459364,-0.0478559849325146,0.163545352267964
"PK-11195",113,0.231869487815844,0.0134668982426801,0.791700845995292,0.623434929063071,0.017803787191268,0.199466087021061
"isoevodiamine",136,0.484519080236753,2.27457813148611e-09,1.32701095314539,1.08665914484127,0.220191176833804,0.179042240282336
"idarubicin",136,0.248715369551225,0.00350315627408493,1.50689222315268,1.24089676003735,0.00208408222770695,0.195209982090786
"Compound 44",113,0.294153173430184,0.00156476928583764,1.13083450826356,0.928517488411294,0.0748415647469451,0.203636553386076
"blebbistatin",113,0.327846213690201,0.000392910808703077,1.09359076374184,0.906359193706981,0.0723726375404251,0.173173517615493
"myriocin",136,-0.143142601986818,0.0964166324846887,0.80854674144372,0.573913426704015,-0.253183378647567,0.124731459735544
