"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"zebularine",113,0.515428219449793,5.16618452757209e-09,1.44422936383905,1.14201057371178,0.262432369308913,0.147488183297374
"maraviroc",233,-0.225718679128419,0.00051692450110655,0.612160815734684,0.44459919676833,-0.0166301454889362,0.129995289064722
"DL-TBOA",113,0.182072421450901,0.053594193937802,0.373002050749226,0.270532718486501,0.0327864240810292,0.173231493010044
"triptolide",137,0.225469553521384,0.00807125359633797,1.27433072520333,1.01768962576178,0.0502540710453458,0.193326171482131
"Bax channel blocker",233,0.200242730531352,0.00213128243629361,0.81107363453838,0.670635679247746,0.0379935405617383,0.193490537367809
"CCT036477",137,0.305330809319404,0.000285521119910864,0.836165648949539,0.601048727467497,-0.0070991326026022,0.197806029747715
"sirolimus",233,0.387719076594486,8.90880086070656e-10,1.12755884597397,0.884184322765871,0.128443910207394,0.138819699669432
"OSW-1",137,-0.03175685839585,0.712581218020886,1.46009325462453,1.14465828984547,-0.136726075002061,0.253322696996918
"brefeldin A",136,0.188394457474583,0.0280585987565846,0.971443820872968,0.796027547090972,0.0175180760622575,0.195167015745448
"itraconazole",232,0.198028532957534,0.00244510923319791,1.05364411106527,0.821951458848598,0.0301581135957864,0.186139759926732
"dexamethasone",233,0.187019633973061,0.00417409088818983,1.1368793777682,0.684487332580948,-0.171433095701351,0.110351140005338
"teniposide",113,0.552182050083829,2.29775207117283e-10,1.44252296682921,1.16214484866648,0.29987356010147,0.174340503860715
"ML162",136,0.510482509488116,2.16861124884206e-10,1.69347088872456,1.4309843389461,0.252482765486007,0.256681314813648
"SN-38",136,0.548833094028578,4.59114533173187e-12,1.53929350179371,1.25237750566402,0.290671485518389,0.186718206162577
"ciclosporin",233,-0.0658790720881566,0.316691294338181,1.07479142893679,0.848682306763703,-0.0363831917775987,0.162647573271711
"PK-11195",113,0.195724241063907,0.0377477891053629,0.785686052052507,0.61528082313372,0.0326711869870248,0.197950682031823
"isoevodiamine",136,0.443277273826877,6.50035261791014e-08,1.45099146397518,1.06382571070128,0.0676717479663738,0.195769870418092
"idarubicin",136,0.375487181438449,6.65535499225244e-06,1.39830071923335,1.1085933887971,0.14072786375901,0.181142522447949
"Compound 44",113,0.202783389573338,0.0312337211899276,1.16321538985258,0.928361061124658,0.0211000954648337,0.209467584429262
"blebbistatin",113,0.0931980802572025,0.326182231914939,1.15720581613299,0.939491039932517,-0.0386879634274859,0.183247160116072
"myriocin",136,-0.0185505666080546,0.830269034562607,7.61810197507917,1.14405403921815,-110.249464008333,1.17521589174817
