"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"zebularine",113,0.273011694003787,0.00343705081022384,1.61872638970615,1.26134420186489,0.0734339118305211,0.165308240125135
"maraviroc",233,0.0141510296644945,0.829880253024218,0.613254177664787,0.442498318957707,-0.0202649333344522,0.130227469721345
"DL-TBOA",113,0.0439668614452464,0.64379357486335,0.382918075467264,0.279556209645031,-0.0193226616943931,0.177836743204191
"triptolide",137,0.182937341330637,0.0323791586972434,1.29382569822691,1.03724408704642,0.0209729808142013,0.196283714938674
"Bax channel blocker",233,0.0685406489280351,0.297492088793166,0.833558096445633,0.677199989415855,-0.0160829605303687,0.198854453085937
"CCT036477",137,0.374860834069889,6.38817371168752e-06,0.77295040801381,0.592532086086014,0.139420811365742,0.182851629450655
"sirolimus",233,0.179370122404063,0.00604107614038051,1.19349368968434,0.936223568190367,0.0235339166159527,0.146937285048063
"OSW-1",137,0.324798699952142,0.000107784750939417,1.29537105597526,1.01179805271325,0.105288517966934,0.224743788434104
"brefeldin A",136,-0.292676759584811,0.000544813648619237,1.00111134861131,0.826895804814368,-0.0434075084141072,0.201127342764704
"itraconazole",232,0.334312689635616,1.83388669718464e-07,1.00855240256023,0.795468136146154,0.11139247816291,0.178173730688142
"dexamethasone",233,0.0461191570114374,0.483574404499192,1.05745676918729,0.677259394302763,-0.0134771360147208,0.102641988471333
"teniposide",113,0.417306321834148,4.25962241398894e-06,1.56696652979053,1.26768908055392,0.173866094998561,0.189380509439682
"ML162",136,0.315300129251968,0.000184833043955351,1.86010345350022,1.59890430408395,0.0981383132786384,0.281938002780454
"SN-38",136,0.429298416081732,1.83786101850625e-07,1.65069608517095,1.35830445686898,0.18428436019853,0.200231477352143
"ciclosporin",233,-0.0367579615985354,0.576668856808375,1.07332440484554,0.851049972021875,-0.0335559241912697,0.162425569353602
"PK-11195",113,0.243055928218218,0.00948624814562709,0.776919328705338,0.613994379208146,0.0541377568561647,0.195741938652424
"isoevodiamine",136,0.474228105612991,5.47590218310149e-09,1.32313245088388,1.05051666446446,0.224742865550766,0.178518947138301
"idarubicin",136,0.262318931507417,0.0020347421397889,1.46130420478643,1.16515266884904,0.0615506563803385,0.189304293474109
"Compound 44",113,0.0918626690293314,0.333192172353148,1.19082963375829,0.957215558422694,-0.0259289245048655,0.214440256745352
"blebbistatin",113,0.249606199821991,0.00767165191605019,1.10114498428163,0.890666710611745,0.0595127911641701,0.1743697520636
"myriocin",136,-0.134392450095169,0.118785714875134,0.726472542581468,0.484667074748067,-0.0116790876121429,0.112070182278122
"etoposide",136,0.454430776237143,2.7413824506827e-08,1.57981840523076,1.26230428423518,0.20645192857271,0.188257619081359
"oligomycin A",233,0.424716089935296,1.2749407967655e-11,1.50683026090956,1.15654335755192,0.180092817729396,0.15998909582914
"chaetocin",114,0.351194940218329,0.000127524779388721,1.3271096189848,1.09783929660245,0.118847152938535,0.218627000590557
"RITA",233,-0.0360568905855029,0.583964777462557,1.60112049958925,1.21910047828197,-0.0361026413794074,0.208452198072912
"tubastatin A",137,0.423865139580954,2.45372096253849e-07,0.720554600162766,0.544935529088073,0.178403329242465,0.150816208670022
"3-chloro-L-alanine",114,0.474104612408791,9.91183851070583e-08,0.952055732678563,0.795895434274066,0.224692940888944,0.18589755392638
"BMS-299897",136,-0.35479927249655,2.25354813075009e-05,0.49204261297589,0.351208818897046,-0.0534495308128231,0.119776682808152
"Compound 110",113,-0.343340408330692,0.000196858877508796,0.981658672010517,0.775678453491734,-0.0392032379853871,0.17683083042305
"Merck60",233,0.437411658660996,2.6234633318299e-12,1.33355366688224,1.06691116495509,0.19115814204879,0.160316227638948
"BIBR-1532",113,0.221574877899304,0.018344944140017,0.810560145369505,0.661907883912833,0.0453653102518935,0.179514128711161
"LDN-193189",204,0.386707065043419,1.10891572647651e-08,0.91782083999454,0.717385783211977,0.149231510030137,0.161005664364761
"ML030",136,0.375355062541287,6.70920242403899e-06,0.877822707643975,0.689897953842033,0.13833632622034,0.183548919528275
"ubistatin B",113,0.247791138090869,0.00814086513734624,1.39396205451702,1.04928363685193,0.0520514613553654,0.157873749039256
"LE-135",113,0.0785994878710191,0.407945009315404,1.13619914507464,0.850525985533655,-0.0306980321162824,0.162987067331503
"rotenone",113,0.185615299093377,0.0490313216347823,1.50951123228596,1.15355781898727,0.0307717435168826,0.174934868656235
"FGIN-1-27",136,-0.0270837566704463,0.754288088165482,0.477172500695175,0.386255265511998,-0.00846117500071797,0.187619431720668
"avrainvillamide",233,0.355811586251176,2.32503425742239e-08,1.17288010685744,0.92431850441306,0.125767793559023,0.19493420204385
"SR-II-138A",137,0.503474441423977,3.59042981457349e-10,1.04681081379578,0.809247865722691,0.252306465105967,0.156874238722087
"BEZ235",114,-0.174570714422385,0.0632180045635928,1.18435162001146,0.956179219360205,-0.0501496681903026,0.207388040206532
"TG-101348",233,0.246991302568648,0.000139493176930109,1.10288976930388,0.902845779070634,0.0578883668897467,0.170281025633312
"4-methylfasudil",113,0.356080306393157,0.000108494213384236,1.17520966071741,0.915481809758862,0.124353031611789,0.159052844943348
"XAV-939",233,0.170459893405982,0.00913202003463852,0.669273156299452,0.516211412049737,0.0221763968143797,0.16246071373421
"BMS-754807",137,0.0777162066226336,0.366697691414894,1.44093541157848,1.16576473741481,-0.0147423694990596,0.228271696934508
"BRD6368",233,0.248739131570157,0.000124599025230966,1.07024157845666,0.813147407294984,0.0597537737502409,0.140235775958618
"gemcitabine",113,0.406418134975943,7.94703328333403e-06,1.69523036777169,1.34800355371094,0.162780030694489,0.193473509460275
"Compound 4",233,-0.0260118218512618,0.692854190728121,0.458555044018768,0.30304803354095,-0.0143430861727871,0.080700264689516
"Gly-Gly-PALO",113,-0.30386354534363,0.00106817869489811,0.4480590236552,0.331108828369325,-0.0694225149029066,0.155468085931714
"SCH-79797",232,0.428859488228521,8.50315418949074e-12,0.949690043259881,0.748991767052518,0.183706019987492,0.189641030797747
"HLI 373",136,0.0710485662609048,0.411103585286381,0.745677206263425,0.584659242943914,-0.0348548322374025,0.193702516173999
"indisulam",232,0.381958208886165,1.78734487483388e-09,1.81387994294114,1.4521805013159,0.145409822599576,0.18746892377459
"Compound 10b",113,0.202261318169748,0.0316804991166123,1.28671839995015,0.936999063468706,0.0289192715623093,0.145471137947464
"dalcetrapib",113,-0.132002707079034,0.16340425689021,1.05120154708816,0.774736525791319,-0.0577347113948399,0.156205650720424
"leucascandrolide A",114,0.151577806790314,0.107422112026291,1.82264648616825,1.53284977640532,0.0076156033676551,0.262677813711652
"gossypol",233,0.269273737558008,3.10840426286926e-05,1.04815757025558,0.828030233243542,0.0713763150687534,0.150180902132818
"MST-312",233,0.367074468637469,7.65398991292085e-09,1.42000032815039,1.13855283282248,0.134733627358663,0.184281867116244
"tamatinib",137,-0.205107934115436,0.0162012374431097,1.25661773171057,0.992508063894511,-0.028766411750224,0.147177677903816
"SKI-II",113,0.310883985698485,0.000803902934947034,1.31047643641871,1.05843864452234,0.0964708321935084,0.185346859642836
"simvastatin",233,-0.103690339992733,0.114448514209872,1.08495436107496,0.858336014178204,-0.0141977394383086,0.162803391416068
"piperlongumine",233,0.465171690908715,6.52271373277494e-14,1.00325648891848,0.803371145570129,0.216227764656868,0.173848094037388
"4-IPP",113,0.11849604101956,0.211287079168182,0.824936018829239,0.555889054263946,0.00754743515682188,0.136067431809134
"CD-1530",113,-0.105554496136815,0.265839186326643,1.17605303564951,0.952222109774733,-0.0583580288411019,0.176703934437609
"austocystin D",232,0.189912837106626,0.00369002266480674,2.20451566440786,1.8801425155435,0.0329587715557814,0.285982848987452
"cytochalasin B",232,0.0760768360161886,0.248425402653034,1.1734870000489,0.93301481800936,-0.00538921883728105,0.175616497814894
"BIX-01294",232,0.246901517687788,0.000145065734708035,1.03949737311479,0.803007590190951,0.056380956382609,0.116594399990443
"ML007",233,-0.165165486090486,0.0115715411094692,0.45918822214944,0.354292140588299,-0.00610991104145397,0.152059150324339
"CD-437",233,0.260783937833701,5.59606773313544e-05,1.48301430790424,1.19585988615557,0.0642826803286449,0.191673676052931
"Compound 1541A",233,0.156238134823349,0.0169993826564674,0.921267100315218,0.732722288953486,0.0181929974642536,0.158795349613075
"PP-30",233,0.0514563291384147,0.434367029232063,1.02367941055355,0.803130983272357,-0.0195828648832186,0.172880855648853
"VER-155008",233,0.251844583559366,0.000101744591258669,0.884493949806708,0.683748550194982,0.062802070954985,0.156014666679609
"etomoxir",113,-0.190720504860802,0.0430259135163633,1.0092122115333,0.791192805434971,-0.0498288566749843,0.19277801981496
"AGK-2",233,-0.173026659245078,0.00812268554335275,0.91566123559636,0.700608973692766,-0.0199027000672394,0.172023001671337
"BMS-536924",233,-0.119816541842426,0.0679005340778536,1.34172589655619,1.05530905811171,-0.0402046733573598,0.175662718452306
"glibenclamide",233,0.0490848691904126,0.455867937755591,0.380763336452722,0.278369136907356,-0.010410722116025,0.139616946484571
"LY-2183240",233,0.557341809661212,2.04529914550226e-20,1.06948635555582,0.854701895351233,0.309920261198253,0.139029931212886
"nakiterpiosin",233,0.475929116394974,1.42097575689125e-14,1.38706314034265,1.11087051386178,0.226444362416176,0.152876480913039
"MK-591",113,0.0132146856417989,0.889514782195586,1.15639495578432,0.953085848295394,-0.034001619830331,0.21303469949234
"ML159",113,-0.0505380129794612,0.595007843796846,0.474103738885578,0.315237787879243,-0.046648086195509,0.122163348420619
"Compound 12",233,-0.0825710375030171,0.209203308020833,0.508059127182118,0.349229177922553,-0.00688269533218544,0.0929744948635955
"2,4-dideoxy-DC-45-A2",136,0.339920386387278,5.14888162780166e-05,1.26171212129447,1.03975347801042,0.11532245774263,0.23846833644455
"NVP-AUY922",113,0.283886435282785,0.00231022145552733,0.965007260163423,0.70656171030479,0.0801000487974954,0.164545033874439
"vismodegib",233,-0.0625758346219301,0.341617598916625,0.381445036988539,0.280505023439918,-0.0211028064381429,0.133144276236008
"JZL-184",233,-0.174482749687916,0.00759532707424019,0.501358729664316,0.356306038294501,-0.0139083885606324,0.115472552780947
"GMX-1778",136,0.255645158796999,0.0026656853715604,2.12879400137674,1.79968637001755,0.0576654363182929,0.259213565813222
"BX-795",136,0.255848346046114,0.00264412359912955,1.0148812267555,0.827533680607691,0.0643982294699096,0.172639952838346
"BMS-641988",233,-0.0594354543785756,0.366439751143312,0.428672624347749,0.297415270848389,-0.0236949079576541,0.100248503156556
"P-0850",205,-0.00141994139026077,0.983878912960447,0.961315149549553,0.740681079891697,-0.0222351000624621,0.151478861294878
"PIK-75",136,0.252832951784115,0.00298087200694687,0.91693238418959,0.706315467492854,0.0516444559093734,0.142301257711464
"PRIMA-1-Met",136,0.468535583364249,8.79353781789682e-09,1.04824450206822,0.831750563556867,0.219501718390676,0.169036250797126
"TTNBP",136,0.0980087564353267,0.256310765665298,0.703708476149115,0.457699551821662,-0.0236636963843058,0.100142089361062
"capsaicin",113,0.318941188631744,0.000575145831410442,0.847576321730684,0.667091857702955,0.101569167511259,0.179180246861866
"ML160",113,0.17314484735807,0.0666587310672448,0.412424701220467,0.29251137361118,0.0246946515783935,0.168549879938071
"ML150",136,0.268301898369623,0.00158777516588504,0.723264852254455,0.558194548785819,0.067726388279287,0.179728853499939
"cerulenin",113,0.310578961792767,0.000814010068630684,1.03799917990973,0.824438577337784,0.0934126051691212,0.160837841844171
"AZD-7545",113,-0.146181148650283,0.122355690150232,1.05450066605626,0.845552385997176,-0.0906044631869065,0.18257222654113
"tivozanib",205,-0.179007412909109,0.0102257344702811,1.06857512800473,0.747707123082141,-0.0128324359682395,0.134682516703961
"BEC",113,-0.201767316876915,0.0321082211473387,0.957146834222563,0.63445470277731,-0.0941719828078176,0.113085791918922
"BRD55319",233,0.257364600471935,7.05184127356984e-05,0.899611295229767,0.665558968684131,0.0646438847293804,0.123126477503253
"CHEMBL1222381",113,0.364613053072081,7.17604576450985e-05,1.36457380141941,1.04031948247544,0.132259141979374,0.153419432611464
"MK 1775",205,0.424644269033117,2.21428052691642e-10,1.25441166072069,0.999709680519234,0.180295989104936,0.18399634778869
"pemetrexed",113,-0.136804141821122,0.148491223915662,1.42984855385868,1.04568074409598,-0.0798447211911884,0.179500678390936
"ABT-737",233,0.186932060293082,0.00419212480659681,1.62361794925684,1.28788154738665,0.0303451339366849,0.190762137689222
"BRD4372",113,0.163485372230105,0.0835924738412034,0.408325244810875,0.298599195717707,0.0240443703902383,0.138382500698436
