"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"Camptothecin",544,0.456539466574522,2.3075085294586e-29,1.87614414863041,1.30776865521082,0.0786779343587107,0.18247049852152
"Vinblastine",507,0.589669291178498,8.39811387224223e-49,1.86359633417697,1.38079570573213,0.323761275935998,0.164668523904681
"Cisplatin",520,0.58777556301896,1.25257365513926e-49,1.59913780841051,1.22628010688437,0.329008387167117,0.165054945287867
"Cytarabine",509,0.620142317469567,3.33183168792836e-55,1.78810952810329,1.38696175442966,0.371470046598075,0.150224215912348
"Docetaxel",539,0.349713338415198,6.37766750960032e-17,3.11048227843843,2.15744304135683,-0.0772693604267816,0.252347606970759
"Gefitinib",509,0.360895013524733,4.84009589713056e-17,1.16255343755887,0.869330135799069,0.106556202331529,0.128616879219628
"Navitoclax",509,0.466122030742617,8.09791362223885e-29,1.88214630316521,1.38028773779644,0.142994876918714,0.142420791453389
"Vorinostat",514,0.623047447906805,1.33485375522623e-56,0.904803174013569,0.662205743027024,0.376418919201386,0.122222487374719
"Nilotinib",513,0.630123100415567,5.22430636746138e-58,1.43380934875784,1.0411193564725,0.389685610534516,0.102297296977279
"Olaparib",518,0.515257268650875,2.11792530120838e-36,1.19054769144405,0.870327931006772,0.195138230553855,0.138667126438859
"Axitinib",44,0.172414401022993,0.274897214691333,1.2076454198439,0.996007855204707,-0.126467127292511,0.203568761940867
"AZD7762",520,0.542181114187003,4.52033551039107e-41,1.2925547824754,0.968714255161067,0.267222288928867,0.105787876550035
"SB216763",83,0.0715597599620205,0.520303082993866,2.64861879056312,1.34300949144848,-3.16825916017913,0.43179745060402
"KU-55933",43,-0.0995606038697574,0.525294169694191,1.98033316773024,1.30913020642056,-1.78381802184151,0.392138659026314
"Afatinib",542,0.365040528010866,1.96426139265643e-18,1.40393796639339,0.979053711109514,0.121388075949802,0.120982139730325
"Staurosporine",525,0.423737868883125,2.72765090969599e-24,1.30698332215784,0.977460829862673,0.144212992558919,0.128707611587362
"PLX-4720",535,0.365998882610847,2.26949830322708e-18,1.44615501467008,0.99192154847359,-0.0556049281215967,0.146086121232229
"NU7441",43,-0.21159352674535,0.178564477175168,1.51134261970106,1.13594789257644,-0.855638404579241,0.271774696390938
"Doramapimod",42,0.0319992470060859,0.840564222636439,1.40648342749699,0.959747463115368,-0.637766248042817,0.231613885716095
"Wee1 Inhibitor",512,0.598304249102431,4.9712787812069e-51,1.27551936596113,0.947186916587164,0.351912995990878,0.132429349258094
"Nutlin-3a (-)",525,0.651189865833084,1.54470311483827e-64,1.340221291038,1.00063954722591,0.416913959152912,0.12870746330455
"Mirin",492,0.373810216868963,9.19836780284036e-18,1.28619969853556,0.804708494936631,-0.082323068057101,0.154557166161557
"PD173074",514,0.478291198288863,9.65527819083261e-31,1.2942412449989,0.926639783850208,0.214230990279419,0.11764605980968
"ZM447439",43,-0.00478966885007392,0.976289932919321,1.53902993847798,1.04251204239603,-0.431496791325961,0.242368751524104
"Alisertib",496,0.610660404672989,6.46410524747402e-52,1.77265646986421,1.37773960785424,0.368259231469143,0.157489193495885
"RO-3306",43,-0.23066321204589,0.141654831526952,1.28797688877318,0.989207880565454,-0.412645937055221,0.26378795834967
"MK-2206",524,0.501501297919184,1.00859132364128e-34,1.44619013278407,1.13009707063055,0.240458101948194,0.145869641234495
"Palbociclib",523,0.608145223167923,3.27140129579134e-54,1.28958289227943,1.00146078387237,0.357805633842511,0.126757437861584
"Dactolisib",509,0.381048091025816,5.31862341445367e-19,1.45090620913804,1.08879027196961,0.0777421764457789,0.141667564226427
"Pictilisib",519,0.261629956904825,1.48639972570049e-09,1.33408066575479,1.02574116164532,0.029233708802298,0.126358069705921
"AZD8055",83,-0.035445780147779,0.750387068544753,3.8658546057657,1.58164384713807,-6.62925150455374,0.546373090433476
"PD0325901",540,0.611613799717253,1.03204097052422e-56,1.36613436653273,1.0595705385459,0.368444786991414,0.129220890421505
"Obatoclax Mesylate",492,0.361162083152532,1.42112073404797e-16,1.0755489228192,0.785610982158495,0.0632790724156801,0.137292363243521
"5-Fluorouracil",543,0.530898679750384,9.68389839406166e-41,1.52181145727857,1.20876759099718,0.26635499593827,0.140407292237299
"Dasatinib",514,0.517965787674321,1.47831775231608e-36,1.9794299311935,1.47899096296276,0.255094262525197,0.133088966160554
"Paclitaxel",513,0.436226058724617,3.37506439885758e-25,2.14004711291593,1.50749859200978,0.0233721520356081,0.228161517410839
"Crizotinib",501,0.537630721962415,8.49035328280445e-39,1.33093440890086,1.01190131273871,0.275496307636762,0.143453448075253
