"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"Camptothecin",544,0.207631541418903,1.05849095562543e-06,4.39626384494961,1.59025607339706,-4.04976716686776,0.427572932498651
"Vinblastine",507,0.254642886692254,6.03823554947319e-09,3.70326576395514,1.69751871756035,-1.67033717593694,0.32722285174839
"Cisplatin",520,0.530812623629005,6.42495080794104e-39,1.87060963953282,1.35077311628206,0.0826350659718272,0.193074899539106
"Cytarabine",509,0.519532070556057,2.5288485545156e-36,2.21012518389013,1.49142467616996,0.0337281448271306,0.185678962949326
"Docetaxel",539,0.172714366740604,5.73876878207392e-05,5.4670226400566,2.4322303424089,-2.32544914609474,0.443529316992554
"Gefitinib",509,0.309613187578906,1.43580267811767e-12,1.32008568167238,0.971687307921255,-0.14705054525092,0.146045158178478
"Navitoclax",509,0.378185574029857,1.39232338958744e-18,2.22908123543362,1.57356882907792,-0.205245802919404,0.168673133023968
"Vorinostat",514,0.445746754014989,2.3153558739629e-26,1.27878045025789,0.7744460422577,-0.251879107539172,0.172740030014902
"Nilotinib",513,0.554190679949476,2.56629538104059e-42,1.61732364443754,1.15946827402166,0.223907623554945,0.115390402013166
"Olaparib",518,0.521711685809037,3.75413359067923e-37,1.21659919020812,0.9122993597672,0.15020534255503,0.141701432833304
"Axitinib",44,0.139658679562903,0.377716526091553,1.2743728092809,1.04444448655558,-0.254390159954381,0.214816775498514
"AZD7762",520,0.509724329450518,1.55118336087373e-35,1.43849662908709,1.0323605606815,0.0933647713746835,0.117732343633492
"SB216763",83,-0.014216146903522,0.898499166543651,18.0969965385512,3.95895594675374,-193.593714540944,2.95030639999152
"KU-55933",43,0.128243209986571,0.41246765346575,2.04804005958537,1.38775714572846,-1.97742762639422,0.405545741335268
"Afatinib",542,0.251402714871673,3.36123403487429e-09,1.69487979270558,1.16139163152027,-0.279400272069392,0.146053592691113
"Staurosporine",525,0.278304455068788,9.30823862002758e-11,1.99387865373825,1.14751879377892,-0.992500052297077,0.196350905912083
"PLX-4720",535,0.298726293261263,2.18835748491166e-12,1.82870026972853,1.13676637668608,-0.728121953028094,0.192996902544074
"NU7441",43,-0.0745070776414714,0.643386802643162,4.0888811132856,1.71101967109741,-13.7610418182874,0.735276309061965
"Doramapimod",42,0.103717395042688,0.51333928528819,1.69862082212663,1.17702416848873,-1.38877675937074,0.279721866094906
"Wee1 Inhibitor",512,0.290917569488678,2.00370455871333e-11,2.46929903608925,1.21884787961063,-1.42592785753916,0.256372167447673
"Nutlin-3a (-)",525,0.494086626839701,2.68197110745498e-33,1.7658463663471,1.07470850088162,-0.0176351356682005,0.169582148797283
"Mirin",492,-0.0455968384189749,0.312811966069442,173.997641618069,8.70021726914531,-19806.370794341,20.9085590969289
"PD173074",514,0.350237753292672,3.41622315951418e-16,1.60962589390246,1.04781256406213,-0.217620963258571,0.146314410019763
"ZM447439",43,-0.0490542069738837,0.763727810407794,1.58173554437151,1.05264475847601,-0.53262644546508,0.24909409462804
"Alisertib",496,0.552893843425768,2.04642567871881e-40,1.9439283147323,1.50441195180529,0.24022408182419,0.172705601849892
"RO-3306",43,-0.397313819035144,0.0111292468802656,6.88421998515684,2.07699331038542,-37.4631508528055,1.40994326105048
"MK-2206",524,0.444196245056526,1.85262223251778e-26,1.59980303639153,1.23399832944136,0.0669423423385738,0.161363772075419
"Palbociclib",523,0.521492500252422,1.3309995958908e-37,1.54899462373799,1.11683045613652,0.0752526852213635,0.152255889049007
"Dactolisib",509,0.233246966607356,1.08174604329045e-07,2.3098005015874,1.27239756144491,-1.33648905385349,0.225530643433709
"Pictilisib",519,0.166590885580269,0.000141611113597977,1.96624158063364,1.25531694709403,-1.12085053133739,0.186233484287712
"AZD8055",83,-0.0459083411889172,0.680251954658291,26.3339033008795,4.5632959877849,-353.014762415494,3.72185133611045
"PD0325901",540,0.505985129519931,3.45313176402368e-36,1.6314207530987,1.15628420007218,0.0805300966137582,0.155976037044717
"Obatoclax Mesylate",492,0.375047849688603,8.20959569276465e-18,1.1173099359224,0.842586706760119,-0.0131507299790099,0.142623100003829
"5-Fluorouracil",543,0.351721658416337,3.85672392659731e-17,2.20211887400786,1.29530855277649,-0.535068177261963,0.203174675026444
"Dasatinib",514,0.443902515142365,4.88719275027343e-26,2.31999094167469,1.62861513745729,-0.0198371169605607,0.155986928894808
"Paclitaxel",513,0.122320908575924,0.00562744944718827,9.70387951830467,2.08605537806571,-19.0658269941378,1.0345809035258
"Crizotinib",501,0.354496187686463,3.92168254581158e-16,1.76161940461115,1.15187865402668,-0.263919785599346,0.189874404101133
"Rapamycin",504,0.350818954567342,7.2062436040943e-16,1.59104054626302,1.2341146870776,-0.114184786151162,0.17967314394953
"Sorafenib",513,0.407625367093815,7.07459185763523e-22,1.47611427523429,0.968852913034504,-0.25225857747345,0.116281549975634
"BI-2536",39,NA,NA,NA,NA,NA,NA
