"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"Camptothecin",544,0.633398551723197,2.37945950209726e-62,1.52613399572489,1.17543833702894,0.390372710573942,0.148429123217342
"Vinblastine",507,0.64027013060615,7.81071142065356e-60,1.76451160758769,1.3644482399617,0.393758893139995,0.155913336222816
"Cisplatin",520,0.623680001226463,2.17398350441619e-57,1.53249573842613,1.21901948559517,0.38376854911413,0.158176486685181
"Cytarabine",509,0.684546830205149,1.27736671751607e-71,1.67412136965098,1.34549374579688,0.450453421670292,0.140647743410155
"Docetaxel",539,-0.0289346370852807,0.502642247118002,488.556985381274,23.173624405031,-26571.1075342126,39.6357140448671
"Gefitinib",509,0.337364403853391,5.48068799455613e-15,1.1641991901632,0.857712097374158,0.106609961701357,0.128798953915808
"Navitoclax",509,0.547499996953798,5.43438723148229e-41,1.70001533144322,1.31416785820164,0.295132980462906,0.128639058812734
"Vorinostat",514,0.620647672208028,4.65734677036535e-56,0.900547526760328,0.672222081332376,0.382271021388013,0.121647626667309
"Nilotinib",513,0.648686606683405,1.37438788197988e-62,1.4390140666656,1.03343861219878,0.384159785565055,0.102668635449828
"Olaparib",518,0.576597079806466,3.14270161964986e-47,1.09172627279726,0.875311710156005,0.3265812150971,0.1271570607331
"Axitinib",44,0.317766309615525,0.0355563551979644,1.19509297026344,0.948680604057027,0.00787515335269828,0.201452837366954
"AZD7762",520,0.513623735133796,2.41050764982775e-36,1.29781096669764,0.993965975513685,0.261250478671631,0.106218063784778
"SB216763",83,0.126120606175863,0.25590158658912,1.30342762841025,1.04278642155265,-0.00946123596527082,0.212494425018684
"KU-55933",43,0.0446145930627026,0.776350544007462,1.21930101404314,0.92376251745402,-0.0553249098562021,0.241441729294629
"Afatinib",542,0.355015586164928,1.52459000106023e-17,1.40381340881614,0.992875260715596,0.118544264378854,0.120971406177578
"Staurosporine",525,0.423031199561557,3.30596761308898e-24,1.28089004477226,0.995577942376209,0.178042622673796,0.126138027604271
"PLX-4720",535,0.455682969841983,8.6797128897079e-29,1.25820862908997,0.985185051140389,0.200760650170141,0.127100356780636
"NU7441",43,-0.05281405264503,0.736603481231868,1.26676273594883,0.98138998708648,-0.315871122316385,0.227793521782602
"Doramapimod",42,-0.256546473359399,0.10100226713059,1.166068418609,0.865783566100445,-0.125720939915041,0.192023334342083
"Wee1 Inhibitor",512,0.609101841876945,2.61126259259977e-53,1.28067367884851,0.947643121209708,0.34666463587656,0.132964489938638
"Nutlin-3a (-)",525,0.703211646386653,2.31582637108151e-79,1.25920827821396,0.942547567602028,0.48458040511083,0.120927420228854
"Mirin",492,0.49053470292502,3.75923322383131e-31,1.08488309050248,0.779826506798554,0.229972938279576,0.130365802663124
"PD173074",514,0.590726437160258,1.14313402904555e-49,1.18866866467505,0.863452993782327,0.33719457711512,0.108049550544475
"ZM447439",43,0.279895687470539,0.0690885205028704,1.25269437092201,0.966541021163166,0.0588485477104277,0.197276195303839
"Alisertib",496,0.577090522030242,2.21602416913376e-45,1.82634553925215,1.45537112059971,0.328438824868072,0.162259124038659
"RO-3306",43,-0.16439327763978,0.292148017591257,1.18249048332617,0.921588512715771,-0.0669182037405247,0.221895466658117
"MK-2206",524,0.43385396956944,1.83723187030448e-25,1.49599004452921,1.1584646436785,0.187247424806134,0.150892698089259
"Palbociclib",523,0.640582087064993,9.46780548807029e-62,1.2494389531305,0.995589036429694,0.397165570261181,0.122811555124884
"Dactolisib",509,0.343866889708369,1.42055001592296e-15,1.42350939189072,1.12608015562812,0.111713705975997,0.138992518560111
"Pictilisib",519,0.212967001128421,9.76557058648228e-07,1.32244285191072,1.02279041084554,0.0444509213231556,0.125255788763935
