"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"CIL55",307,0.013273356730239,0.81682580389092,2.53081112294004,1.10528800794405,-4.22158487987903,0.166310350187289
"BRD4132",746,0.0511484855084444,0.16283813653288,2.24797348562413,1.31464834626671,-2.2839792889463,0.280198121058001
"BRD6340",776,0.219935347663118,5.91064767401237e-10,0.86119143896449,0.554631987706659,-0.628507928367152,0.122137489570911
"BRD9876",734,0.0703705907067506,0.0566989880401998,2.78768229172984,1.77376492492929,-1.43857704478014,0.247769755111042
"betulinic acid",759,0.0408113440756223,0.261452169403769,2.33229202232197,1.23071589274314,-2.61900374054088,0.227534025572127
"gossypol",737,0.195276247126246,9.09982115321634e-08,1.41411321389083,0.932454627157434,-0.864288792332823,0.154158704678989
"chlorambucil",750,0.399012621083979,4.94064259847608e-30,1.94374146021326,1.17585609640257,-0.427547231856551,0.139659675105316
"fluorouracil",778,0.300735828045569,9.98683560785287e-18,2.16492966557626,1.21440826045336,-1.02550568594217,0.197342819366318
"cimetidine",220,-0.00203898076074956,0.976010654589689,2.11304261370837,0.866505677356603,-7.19408094586807,0.350537925299995
"azacitidine",740,0.0955802812452031,0.00927824963907122,1.46158546179729,0.902629484189098,-1.10974534126218,0.187238721726529
"trifluoperazine",722,0.0585569481605758,0.115938622669313,1.14468687246443,0.634359951749411,-1.44876267450191,0.151435641755338
"paclitaxel",764,0.27102833961225,2.49349601431027e-14,5.8855730723971,2.97095201001774,-1.39860132510264,0.33588277333956
"tamoxifen",757,0.0244910367492194,0.50105876230915,1.78799887380481,1.1644518151508,-1.65312274169412,0.182363265590111
"carboplatin",778,0.0737068329919948,0.0398433107118858,1.65041072166081,0.915962965703893,-2.46815350448312,0.160617661761179
"teniposide",403,0.548243653410998,5.36706425128101e-33,2.77279469663217,1.81368208973826,0.00530914188611342,0.187922378626376
"sildenafil",751,-0.0581871773903658,0.11109796703446,1.55873468641353,0.911750900278243,-1.69162122431723,0.167827846120518
"simvastatin",703,0.10544510017635,0.00513219418514171,1.7843159455856,1.19256833534357,-0.874637545487171,0.14717100201958
"parbendazole",790,0.39909109473213,1.45726095922729e-31,3.5005684432703,2.13232025048327,-0.511227860686547,0.233063585618337
"procarbazine",715,0.0406377609135677,0.277842025001174,2.67812383141592,1.41081959057385,-3.44329641646061,0.286209959327141
"curcumin",773,0.165282842198924,3.84274080468556e-06,2.49654667255482,0.926056360223453,-5.82728219748538,0.334990026642356
"ciclopirox",783,0.283800652361527,5.69378865406086e-16,2.17122722602625,1.06266111163094,-1.41031638864018,0.191748626816056
"epigallocatechin-3-monogallate",693,0.23869255188907,1.96016571445918e-10,1.95338427670991,1.23614091545171,-1.01851324474457,0.154587592430411
"myricetin",755,-0.0537447736815862,0.140110706479126,2.18575345475191,1.07168365406751,-3.56843572661925,0.237148842846966
"methotrexate",741,0.167364455992899,4.63787618512095e-06,5.27345545765436,3.02364576211604,-1.44382442159513,0.321146812112417
"lovastatin",784,0.193763999548977,4.53491517763496e-08,2.03718432645312,1.39983293383867,-0.693569595361434,0.193231745800708
"valdecoxib",742,0.100153200435005,0.0063255755396471,3.07646669126195,1.04130909510429,-8.18428074087715,0.443077842449225
"dacarbazine",771,0.217010940389008,1.13871014381469e-09,2.16153759263465,1.24898971871692,-1.18810419188752,0.188074270654716
"prochlorperazine",760,0.172266255290422,1.77937016145134e-06,1.12820596116716,0.751909299792072,-0.863249139337959,0.146288472960654
"ifosfamide",400,0.12888527422057,0.00986832898838818,1.34739108081039,0.760784487236757,-1.59726090461628,0.151828977825023
"doxorubicin",795,0.452864205418578,1.86657997970766e-41,2.86696334134065,1.56343974641113,-0.493660642243649,0.22458860210731
"ouabain",793,0.250649713694803,7.95908669831619e-13,3.62247141379785,2.30302641086069,-0.635736233586691,0.126823468523999
"BRD9647",764,0.0883706538157682,0.0145497698916667,1.41929765771624,0.858025282413239,-1.23390245724769,0.111616859160748
"piperlongumine",775,0.356715665988864,1.13844465861792e-24,1.53595562477693,0.913606992311676,-0.769745831670749,0.153206418175528
"pyrazolanthrone",788,0.13313300260567,0.00017826094616739,2.02513230567737,0.927614239879019,-3.94427865914524,0.248641133689885
"C6-ceramide",787,0.00384561650397828,0.914224148914252,1.42795986708764,0.965455305037782,-1.08152802660556,0.108137816515535
"topotecan",790,0.362259387857317,6.59300575721542e-26,3.7191622781855,2.02224076861537,-1.02172984747054,0.258241084730869
"importazole",727,0.0913916230332853,0.0136972359065935,2.58122083709974,1.63608019701613,-1.7469293464518,0.234313489991898
"etoposide",775,0.477572414102868,2.11097730007423e-45,2.20653202597523,1.36803107257322,-0.146678922471361,0.167923533761176
"PRIMA-1",723,0.429636968133152,7.73685470167948e-34,2.04233402503553,1.24362798526258,-0.319812770894462,0.143554395197515
"tanespimycin",785,0.27655115664169,3.01183922189383e-15,2.70347227043563,1.8253704995948,-0.54895614791841,0.163208806208194
"blebbistatin",208,0.0693343686584667,0.319674708655063,3.54508993651427,1.03637750218623,-18.553733883695,0.799163646644336
"cytochalasin B",779,0.151294734216616,2.23147770909764e-05,1.75427614186239,1.0862855396407,-1.29112235917418,0.203950025212159
"NSC95397",690,0.129687924446715,0.000638105820198932,3.53465920446013,1.01660515674437,-7.34080665138127,0.270873792404083
"manumycin A",768,0.325046848960054,2.34120063444147e-20,1.81256060992914,1.13232141985785,-0.558402979713211,0.139503929833151
"mitomycin",774,0.368300987641962,2.82704422410657e-26,3.29960579328995,1.92930441970172,-0.702006962634436,0.212677464664893
"tacrolimus",736,0.20763611745814,1.30409244813665e-08,1.32597658676779,0.806902076207448,-0.703673975482344,0.10546809945418
"SB-431542",762,0.00863338274231107,0.811933763661524,1.53338591464713,0.823060660956721,-2.26713973360414,0.194178137302088
"staurosporine",212,0.0604317660012337,0.381302961797668,2.32595108778003,1.18044608397139,-4.32857393747374,0.271828051442733
"SB-225002",792,0.358259805372667,2.139287937179e-25,1.99302318122511,1.12147822893672,-0.906641425961169,0.175315633189521
"cerulenin",766,0.373564572723243,8.90342008325867e-27,1.23792908541778,0.852096410096546,-0.249794026053369,0.158641739445847
"purmorphamine",719,0.0676925744000535,0.0696710225840486,1.97414226491573,1.23144691227828,-1.42644884616739,0.193689575946129
"GSK-3 inhibitor IX",747,0.161751612394672,8.88095708572813e-06,2.17025587823655,1.32204739980381,-1.10443179371819,0.172796576183681
"dasatinib",782,0.278115383513465,2.34368811008361e-15,4.09020417573162,2.36133685942026,-1.0742409122753,0.252459921718594
"erlotinib",773,0.175933476010744,8.56721066617831e-07,3.48442375833492,1.44592756794381,-2.95183094774993,0.213059871979976
"BRD-K94991378",712,0.219243336658463,3.3810760290171e-09,2.16055568947068,1.3038802756285,-1.1566583937936,0.236361374642615
"LBH-589",781,0.246572147967034,2.78965554448461e-12,3.48184952028906,1.85213469772659,-1.05616765139488,0.173924638738071
"IC-87114",781,0.132664414429389,0.000200808580106468,1.89235502763874,1.06535044581994,-1.75154827750107,0.162052770962606
"ciclosporin",743,0.134645768510431,0.000232528754352867,2.22964127842251,1.31213260204645,-1.3343250655588,0.203313844747413
"sirolimus",788,0.216922794370915,7.60033022523797e-10,4.87964426228606,2.38821536303943,-2.27335415951484,0.243010172424605
"KU-55933",763,-0.0348138394599133,0.336874965699999,1.53579181601048,0.870947918673688,-2.22024637961639,0.182037030593773
"sitagliptin",207,-0.0402728421737911,0.564513523650024,2.49879214942906,1.20228934491803,-6.4801535020072,0.374912550551997
"PDMP",738,0.0641764014719426,0.0814617125975437,1.53628753265451,0.69732493452945,-3.49734837236113,0.176493484135161
"BRD-K71935468",738,0.184150013027844,4.72123794072869e-07,2.25904729653372,1.32233471107171,-1.31750757690456,0.223741152706698
"entinostat",764,0.30341041349624,9.85175527374364e-18,2.71987778213973,1.3356350919588,-1.40755885232257,0.201990121506954
