"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"CIL55",307,0.0574387610990403,0.315797489432783,7.37412669720993,6.53261813713355,-43.3306463282887,0.484585191767972
"BRD4132",746,-0.00603930348104354,0.869198697704636,4.84800497839591,3.99539250214477,-14.2736964346306,0.604278428777473
"BRD6340",776,0.00513560198414007,0.886423147262811,5.30605839093193,4.22782895979381,-60.8207855493117,0.752525654649259
"BRD9876",734,-0.0106024889465941,0.774291703961756,5.28885292419249,4.07626409797003,-7.77754184993364,0.47007429710806
"betulinic acid",759,-0.0520137192313744,0.15226320508099,4.83511891038555,3.89951868353096,-14.5538353334289,0.471705112083115
"gossypol",737,0.0212206481817396,0.565169812646113,4.90130077394063,3.86144403229308,-21.3958492946519,0.534312367023213
"chlorambucil",750,-0.00291224479106734,0.936537698564487,4.85770547053136,3.89829143973333,-7.91611883931502,0.349030764460461
"fluorouracil",778,-0.00193246127905038,0.957082676269555,5.31841727311342,4.5257462533419,-11.2239256623492,0.484797024093325
"cimetidine",220,0.0394239914731331,0.560804271303158,7.07583443521993,5.96807762122727,-90.8838245087132,1.173827875783
"azacitidine",740,0.0813961649901635,0.0268186800358487,5.99708483766261,4.61586929594595,-34.5191032647367,0.768266056579889
"trifluoperazine",722,0.0111058979662263,0.765773194152247,3.03972983079319,2.37824248919668,-16.2680486434174,0.402139177763059
"paclitaxel",764,0.0644226581852342,0.0751396440187857,4.8992400538573,3.95023741960733,-0.662026700231028,0.279593901274193
"tamoxifen",757,0.00932617146170787,0.797813085906077,5.13986658743875,4.04625008480845,-20.9243412525248,0.52423011519478
"carboplatin",778,0.0189719600868532,0.597239104929625,4.15631911566909,3.01900897444087,-20.995407289104,0.404492196475961
"teniposide",403,0.0609101427906259,0.222427883255912,6.10378110185029,5.36952340166253,-3.82003950307277,0.413675438959694
"sildenafil",751,0.0411031514106099,0.260586695464953,6.5416424964393,5.41644999334221,-46.4070745974381,0.704333957431797
"simvastatin",703,0.0177675098773158,0.638148436619862,5.57551317904263,4.61230625732575,-17.3038939606123,0.459870273178432
"parbendazole",790,-0.00576174287251644,0.871550084714239,4.18694968383527,3.40650624412658,-1.16196315566086,0.278762013065105
"procarbazine",715,-0.0485887792696633,0.194379368709661,6.65097206518967,5.74676907272727,-26.4040168386035,0.710786567048868
"curcumin",773,-0.0126558555086431,0.725352907398058,5.17541025054859,4.33785265601552,-28.3398600886782,0.694443583520998
"ciclopirox",783,-0.0243588874101877,0.496108313117146,3.40390234482789,2.62850964533844,-4.9240359509302,0.300610453209567
"epigallocatechin-3-monogallate",693,-0.0183445464755609,0.62974414099581,4.19436084114959,3.07128533073593,-8.30653057276075,0.331934761607584
"myricetin",755,0.00464293393669884,0.898651970279217,6.09051744795808,5.11462278198676,-34.471010069286,0.660806076724902
"methotrexate",741,-0.0124786738234912,0.73451507439415,5.04918068852721,3.99665067695007,-1.24037780388855,0.307488760438179
"lovastatin",784,-0.0272982766435195,0.445299753390737,5.88670280665995,2.99155677117347,-13.141211488717,0.558367667358451
"valdecoxib",742,-0.017675019833187,0.630738500669908,5.35325386288181,4.54568817493261,-26.8084251119026,0.770984512325634
"dacarbazine",771,-0.093338743974257,0.00950917777460853,5.17466505020536,4.10898771478599,-11.5402703533137,0.450244936065898
"prochlorperazine",760,0.0394423488852085,0.277486352653417,5.90468335678012,4.88176245789474,-50.0372629136507,0.76562891999431
"ifosfamide",400,-0.0182322492770135,0.716205983503146,6.20929410866428,5.147237231,-54.1585326195201,0.699686075527842
"doxorubicin",795,0.00973997013367188,0.783930852951851,3.67344755564589,3.00496382349686,-1.45219693806147,0.287765957639078
"ouabain",793,0.0240700284272323,0.498503033079296,3.53705035915128,2.4926560534174,-0.559501605966702,0.123832859848941
"BRD9647",764,-0.0211534197680541,0.559354792225256,5.73225937605895,4.74140883219895,-35.4392055949014,0.450798170469727
"piperlongumine",775,0.0428604277254232,0.233337485470458,4.84820138955722,3.99791982709677,-16.6325394471072,0.483591815743733
"pyrazolanthrone",788,-0.0183818255457816,0.606394519671287,5.10945752920247,3.92645972538071,-30.4735494272622,0.627327562273165
"C6-ceramide",787,0.0105455925655552,0.767704390945748,6.25276493206821,5.3185479682338,-38.9111703677315,0.473514951311489
"topotecan",790,0.0764102317106939,0.0317616798194065,3.45535331806571,2.80700618037975,-0.745089837151405,0.239923434968005
