"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"CIL55",307,0.0640900983445246,0.262918494596069,1.11147252814945,0.600824674896852,-0.00711795530138848,0.0730395815414889
"BRD4132",746,0.129706183080748,0.000382695193500526,1.23132568198581,0.960848231242181,0.0147103609823778,0.153478297101487
"BRD6340",776,0.363645324925325,1.13295128826561e-25,0.628676115642019,0.422596860996564,0.13215055151864,0.0891612701236731
"BRD9876",734,0.143519789136149,9.544429965074e-05,1.76980668497281,1.39193758898728,0.0171175260851602,0.1573007692557
"betulinic acid",759,0.0822958935372113,0.0233683417315653,1.22305432293481,0.816994589657444,0.00479013464720168,0.119318880709327
"gossypol",737,0.419515294040377,8.86695534744454e-33,0.941031206951575,0.7123100001583,0.174431945147087,0.102585953162134
"chlorambucil",750,0.620240722177823,6.16950950410891e-81,1.28124510047627,0.958837395324444,0.37973407281094,0.0920586807070325
"fluorouracil",778,0.528969962838566,2.64037104549063e-57,1.29891460183053,0.96725530923736,0.27086645090861,0.118401753977114
"cimetidine",220,-0.0661057158843686,0.329070131967813,0.755451310245207,0.521537226060605,-0.047361718669197,0.12532370773809
"azacitidine",740,0.151361248513028,3.55955764124628e-05,0.995595478400072,0.679311109234234,0.021079465506174,0.127542336459143
"trifluoperazine",722,0.198863743665446,7.11959236782358e-08,0.719557945577878,0.466152696251154,0.0323799947940663,0.0951934733331408
"paclitaxel",764,0.592632469637486,1.25268995922788e-73,3.09064234089103,2.46501638352094,0.338578881811956,0.17637934455826
"tamoxifen",757,0.0654496768639638,0.0719060334822314,1.10071282031667,0.844020365266402,-0.00547415106380478,0.112264938938525
"carboplatin",778,0.271324195422976,1.35330557883618e-14,0.853000912648597,0.56345915781491,0.0735686762366814,0.0830138887681839
"teniposide",403,0.723571017818766,1.51774416738598e-66,1.93598000318405,1.48817180220017,0.515097490894019,0.131208404146666
"sildenafil",751,0.0878547306271197,0.0160291138931542,0.948612355359418,0.638002071473591,0.00311032415249679,0.10213641217518
"simvastatin",703,0.272029778263805,2.15781061260878e-13,1.25802545703777,0.97059082308677,0.0681357374972471,0.103762378818863
"parbendazole",790,0.65006038579763,4.6564880716913e-96,2.18037459532767,1.71122765051055,0.413706565141238,0.145166686329223
"procarbazine",715,0.0259326160060811,0.488731404376079,1.27903067282736,0.948607708410256,-0.013458331480857,0.136689466168016
"curcumin",773,0.509104835405875,3.32943934026434e-52,0.824316883339509,0.622262010103493,0.255684839151272,0.110607960086347
"ciclopirox",783,0.624005038028777,1.0054763020893e-85,1.09614993254061,0.829085370149,0.385667594897303,0.0968048124257605
"epigallocatechin-3-monogallate",693,0.457503485979631,3.80695591200809e-37,1.22312790943896,0.9530000703848,0.208592830596964,0.0967963144830253
"myricetin",755,0.0787959255037411,0.0303971932439617,1.02290105498573,0.762816267055187,-0.000535322157422469,0.110982234071014
"methotrexate",741,0.455000625067716,3.83275211324049e-39,3.02554546983287,2.45975208013495,0.195572693063592,0.184251917995754
"lovastatin",784,0.368634913059437,1.2114478298248e-26,1.46103723932976,1.17322529697279,0.128906111386962,0.138582833555898
"valdecoxib",742,0.416794369397994,1.52079639056951e-32,0.923066576370473,0.696296888000899,0.173188007343846,0.132941581411192
"dacarbazine",771,0.530137425118909,4.31186068041987e-57,1.24006157757616,0.889866695875487,0.279840133800647,0.107897118034992
"prochlorperazine",760,0.324010806774809,4.905875183433e-20,0.78256753410735,0.594214231482456,0.103525785511628,0.101471374459603
"ifosfamide",400,0.106201263746055,0.0337214801752481,0.833648411641169,0.566152056483333,0.00575344221023932,0.0939385661724927
"doxorubicin",795,0.679260969144136,1.16963962251294e-108,1.73587625604503,1.39739787673375,0.452423018530917,0.135982911310655
"ouabain",793,0.426898606199127,1.83225898081906e-36,2.5693403680831,1.84847600347625,0.17710083684589,0.0899531342215341
"BRD9647",764,0.247507579050816,3.96904983693566e-12,0.920114580150014,0.582066326178011,0.0611395189195276,0.0723599443330356
"piperlongumine",775,0.605771281921308,8.47005608534633e-79,0.921178005440073,0.679070442275269,0.363438042405317,0.0918844141321118
"pyrazolanthrone",788,0.292204301144376,5.61894856545744e-17,0.871798617302625,0.651366540059222,0.0837194078151839,0.107037449329956
"C6-ceramide",787,0.0076490111569773,0.830356978840027,0.998801606996364,0.693592052181279,-0.0183773328426098,0.0756381375991188
"topotecan",790,0.623522830265463,2.62701489605834e-86,2.05867306419169,1.6091984688481,0.380548041275139,0.14294454649676
