"","N All","Spearman Correlation All","Spearman P-value All","RMSE","MAE","R2","NRMSE"
"CIL55",307,0.0401066531144642,0.483839592550753,1.11818984877185,0.601073295432658,-0.0193280225731931,0.0734810052158612
"BRD4132",746,0.126508747780013,0.00053326836291687,1.24006106989522,0.963227643080735,0.000680901147818158,0.154567117452164
"BRD6340",776,0.331628955742436,2.24125575729034e-21,0.641132176813955,0.435092012866378,0.0974201854619274,0.0909278367343576
"BRD9876",734,0.122973210073436,0.00084188062973151,1.78423122152674,1.39989213732059,0.0010305708666315,0.158582824926161
"betulinic acid",759,0.0209138599885174,0.565095731885868,1.22985283919494,0.816188673715488,-0.00630463859273833,0.119982131176154
"gossypol",737,0.34672558590069,3.03512531764091e-22,0.991170844730227,0.738404660119191,0.0841130619440124,0.108051895731021
"chlorambucil",750,0.580952801578168,6.63108118360274e-69,1.33419378437622,0.998947917325362,0.327408591048553,0.0958630940727435
"fluorouracil",778,0.468014225057334,1.33411168139698e-43,1.37139014218826,0.969399829325553,0.187229503605625,0.125008216855198
"cimetidine",220,-0.0240963206721685,0.72227364571459,0.799528248983806,0.550151380680581,-0.173144110010725,0.132635741370903
"azacitidine",740,0.171206700919519,2.81221209814883e-06,0.993704195986696,0.680492249729292,0.0247951446372584,0.127300050728503
"trifluoperazine",722,0.161149158735155,1.35485304049155e-05,0.729416249095268,0.470578255497144,0.00568461349225857,0.0964976714991954
"paclitaxel",764,0.512852363457597,1.78001059138003e-52,3.38537380751159,2.50981858404766,0.206414330658365,0.193199324733722
"tamoxifen",757,0.0491843028636568,0.176432639068917,1.10044930753494,0.846909249313242,-0.00499278377125045,0.112238062494639
"carboplatin",778,0.216633828390233,1.02529281436299e-09,0.876265275051759,0.577360193804287,0.0223454128747866,0.0852779721521069
"teniposide",403,0.676081823066737,3.82207766815467e-55,2.08677133465777,1.52462553408402,0.436618707649716,0.141428080966301
"sildenafil",751,0.0130237552910464,0.721594544899176,0.954895144266888,0.641007363778016,-0.010138477705123,0.102812875552278
"simvastatin",703,0.221503646604416,2.91305696179666e-09,1.27553785753703,0.97312461288677,0.0420110418032231,0.105206807724865
"parbendazole",790,0.614589083863643,3.12281609770925e-83,2.26410692448856,1.72846027118628,0.36781138471812,0.150741482875176
"procarbazine",715,-0.00815368259557051,0.827703840062866,1.27953688358005,0.94696198800164,-0.0142606969551418,0.136743564696709
"curcumin",773,0.46265051198241,2.92873625759393e-42,0.862568444271011,0.64282078955365,0.185003755697208,0.11574060653611
"ciclopirox",783,0.54030939291686,1.49704990433578e-60,1.20555980897091,0.870769769910342,0.256910673320842,0.106467179088332
"epigallocatechin-3-monogallate",693,0.429335469356917,1.88350562395784e-32,1.25080204622334,0.959010302497415,0.172375393823847,0.0989863997770938
"myricetin",755,-0.0242656345559859,0.505573132338895,1.0780904165846,0.773209429208991,-0.111413181358983,0.116970143280162
"methotrexate",741,0.313012112549009,2.62816891761131e-18,3.4562764093086,2.49877859943096,-0.0497753492830364,0.210482891064851
"lovastatin",784,0.33469176408414,5.65176818183749e-22,1.47621250439469,1.18185351304535,0.110716661861805,0.140022243295806
"valdecoxib",742,0.222639814963509,8.70368038220164e-10,1.17495570172548,0.746231710961583,-0.339626413793195,0.169219071596838
"dacarbazine",771,0.500877363891402,3.33322410125474e-50,1.26681377217101,0.904155539053593,0.248432547134766,0.11022481268346
"prochlorperazine",760,0.262334693673386,1.9931047430765e-13,0.809162921787544,0.606122403691155,0.0415574258088629,0.104919857081967
"ifosfamide",400,0.110420514181678,0.0272264528699201,0.839026202913949,0.579128947081946,-0.00711552368329449,0.094544555453208
"doxorubicin",795,0.643179759128047,5.10994046389925e-94,1.82685331951854,1.35700977125391,0.393522050610887,0.143109759155102
